round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,eta
105,"(1.739, 2.164)","(0.841, 1.446)",1,2,61696770708504.42,2252705952.539039,2.164,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,0.75
106,"(1.006, 1.184)","(0.841, 1.739)",2,2,79588834213970.7,3917455651.4653893,1.739,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.75
107,"(0.649, 0.841)","(1.184, 1.739)",2,1,116319081203718.19,4638267491.335021,1.184,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,0.75
108,"(0.649, 1.446)","(0.583, 2.164)",2,2,159764258033306.94,10037210851.248985,2.164,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,0.75
109,"(0.583, 1.006)","(0.427, 0.583)",1,2,126932703007462.36,10097434116.35648,1.006,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,0.75
110,"(0.649, 0.841)","(1.184, 1.739)",2,2,185512145445406.25,17559437928.343918,1.739,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,0.75
111,"(1.006, 1.446)","(0.583, 1.184)",1,1,227437890316068.06,17664794555.913982,1.006,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,0.75
112,"(0.841, 1.006)","(0.427, 1.006)",1,2,210038891706888.84,17770783323.249466,1.006,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,0.75
113,"(0.841, 1.446)","(1.006, 1.446)",2,2,257507681232645.72,25696552685.418728,1.446,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,0.75
114,"(0.427, 0.583)","(0.583, 1.739)",2,2,298966417911101.7,44686305119.94317,1.739,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,0.75
115,"(0.583, 1.446)","(0.649, 1.006)",1,2,303301430970812.6,64616397203.43782,1.446,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,0.75
116,"(0.649, 0.841)","(0.649, 1.006)",2,1,250981934128347.44,41936041785.03114,0.649,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,0.75
117,"(0.427, 0.583)","(1.446, 2.164)",2,2,453022391101667.2,90749594422.8074,2.164,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,0.75
118,"(1.006, 1.184)","(0.427, 1.739)",1,2,496059518256325.56,107447519796.60396,1.184,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,0.75
119,"(0.841, 1.446)","(0.841, 1.739)",2,1,639916778550660.0,90363364148.94392,0.841,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.75
120,"(0.427, 0.583)","(0.427, 1.446)",2,2,599282063112693.1,130665424559.37291,1.446,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,0.75
121,"(0.427, 1.446)","(1.006, 1.739)",2,1,822514631622171.4,131449417106.72914,1.006,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,0.75
122,"(0.649, 1.446)","(1.446, 1.739)",2,1,1309854550858308.0,190075857136.33032,1.446,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,0.75
123,"(0.649, 1.006)","(0.427, 0.583)",1,2,1083904640835249.9,191216312279.14832,1.006,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,0.75
124,"(0.649, 1.739)","(0.649, 2.164)",2,2,1524511877334779.0,413792099772.07697,2.164,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,0.75
125,"(0.427, 0.841)","(0.427, 2.164)",2,2,1975005137087206.2,895446103906.7747,2.164,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,0.75
126,"(0.649, 1.739)","(1.006, 1.446)",2,1,2421356298068915.0,900818780530.2153,1.006,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,0.75
127,"(1.446, 1.739)","(0.841, 1.184)",1,2,3856009904674747.0,1566523859342.0444,1.739,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,0.75
128,"(0.583, 1.739)","(0.649, 1.006)",1,1,4476827499327381.5,913283409996.4119,0.583,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,0.75
129,"(0.583, 1.006)","(1.184, 2.164)",2,1,7494209233874036.0,1081327557435.7516,1.184,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.75
130,"(1.184, 1.446)","(0.427, 1.184)",1,2,9854885142544356.0,1563599648052.0967,1.446,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,0.75
131,"(0.649, 0.841)","(0.427, 0.649)",1,1,7341889431195545.0,1014776171585.8108,0.649,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,0.75
132,"(0.649, 1.446)","(0.841, 2.164)",2,1,1.1031188870371306e+16,853426760303.6669,0.841,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,0.75
133,"(1.006, 1.184)","(0.583, 0.649)",1,2,1.207915181305658e+16,1010457284199.5415,1.184,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,0.75
134,"(0.841, 1.739)","(1.006, 1.446)",1,2,1.5582105838842988e+16,1757185217223.0027,1.739,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,0.75
135,"(0.583, 2.164)","(0.427, 1.006)",1,2,2.1402022369650844e+16,3802548810070.578,2.164,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,0.75
136,"(0.649, 1.184)","(0.427, 0.583)",1,2,1.9614953501785e+16,4502217791123.564,1.184,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,0.75
137,"(0.583, 2.164)","(0.841, 2.164)",2,2,2.947146763643196e+16,9742799299991.395,2.164,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,0.75
138,"(1.446, 2.164)","(0.427, 1.006)",1,1,5.31959990837597e+16,14088087787787.557,1.446,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,0.75
139,"(1.006, 1.184)","(0.583, 0.649)",1,1,5.824961899671686e+16,14172616314514.281,1.006,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,0.75
140,"(0.427, 0.583)","(0.427, 1.446)",2,1,5.455076819042534e+16,6051707166297.598,0.427,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,0.75
141,"(0.427, 1.446)","(0.583, 0.841)",1,1,5.1086794410333336e+16,2584078960009.074,0.427,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,0.75
142,"(1.184, 1.739)","(0.583, 0.649)",1,2,7.466335003070218e+16,4493713311455.78,1.739,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,0.75
143,"(0.841, 1.006)","(0.649, 1.184)",1,1,6.895160375335346e+16,3779212894934.311,0.841,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,0.75
144,"(1.006, 1.446)","(1.184, 1.739)",2,1,1.0077276888552608e+17,4474588067602.224,1.184,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,0.75
145,"(1.184, 1.446)","(0.427, 1.006)",1,1,1.3251619108446678e+17,5297912272041.032,1.184,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,0.75
146,"(1.006, 1.446)","(1.184, 2.164)",2,2,2.2183210387539738e+17,11464682156696.795,2.164,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.75
147,"(0.427, 0.583)","(0.583, 1.006)",2,2,1.762456065290032e+17,11533470249636.977,1.006,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,0.75
148,"(1.446, 1.739)","(0.427, 1.739)",1,1,2.806711283974376e+17,16677397980975.068,1.446,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,0.75
149,"(0.583, 0.649)","(0.649, 1.006)",2,2,2.322553587488796e+17,16777462368860.918,1.006,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,0.75
150,"(1.446, 2.164)","(1.739, 2.164)",2,2,4.5324633259843866e+17,36306428566215.03,2.164,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,0.75
151,"(0.841, 2.164)","(1.006, 1.446)",1,2,6.81002614729154e+17,78567111417289.33,2.164,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,0.75
152,"(0.841, 1.446)","(0.649, 1.006)",1,2,7.787264899427876e+17,113608043109400.36,1.446,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,0.75
153,"(0.583, 0.649)","(1.184, 2.164)",2,2,1.3035881441642263e+18,245847805288742.4,2.164,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.75
154,"(1.446, 2.164)","(0.649, 2.164)",1,1,2.3529766002164285e+18,355495926447521.5,1.446,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,0.75
155,"(0.583, 1.184)","(1.739, 2.164)",2,1,4.591833835322361e+18,618207416092239.9,1.739,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,0.75
156,"(0.841, 2.164)","(0.427, 0.841)",1,1,6.899230337571847e+18,519912436933573.7,0.841,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,0.75
157,"(1.446, 1.739)","(0.583, 1.446)",1,2,1.0987024312583166e+19,904127727827484.8,1.739,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,0.75
158,"(0.583, 1.006)","(0.427, 1.006)",1,2,8.729190816347325e+18,909552494194449.6,1.006,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,0.75
159,"(0.427, 0.649)","(1.739, 2.164)",2,2,1.7035015878101807e+19,1968271597436789.0,2.164,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,0.75
160,"(0.841, 1.739)","(0.427, 2.164)",1,2,2.1975170482751332e+19,3422824307942576.5,1.739,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,0.75
161,"(1.006, 2.164)","(1.184, 2.164)",2,1,3.678643538812573e+19,4052623980604010.5,1.184,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.75
162,"(1.184, 2.164)","(0.841, 1.184)",1,1,6.158049283972247e+19,4798306793035148.0,1.184,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,0.75
163,"(0.427, 0.841)","(0.427, 1.739)",2,1,6.669167374541943e+19,2048877000626008.2,0.427,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,0.75
164,"(1.739, 2.164)","(0.427, 1.184)",1,1,1.3014880131418604e+20,3562997104088628.5,1.739,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,0.75
165,"(1.184, 2.164)","(0.427, 0.649)",1,2,2.178690933999474e+20,7710325733247793.0,2.164,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,0.75
166,"(0.649, 1.446)","(0.649, 1.006)",1,1,2.2821787533644487e+20,5004001400877818.0,0.649,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,0.75
167,"(0.427, 0.841)","(0.841, 1.739)",2,2,2.944010591840139e+20,8701958436126526.0,1.739,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.75
168,"(0.583, 1.184)","(1.446, 1.739)",2,2,4.688336867505422e+20,1.513270572042403e+16,1.739,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,0.75
169,"(0.649, 1.446)","(1.006, 1.739)",2,1,6.434742350651191e+20,1.5223501954746574e+16,1.006,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,0.75
170,"(0.427, 0.841)","(0.427, 0.649)",1,2,4.0796266503128554e+20,1.2802965143941868e+16,0.841,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,0.75
171,"(0.583, 1.184)","(1.006, 2.164)",2,1,6.466208240745876e+20,1.287978293480552e+16,1.006,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,0.75
172,"(1.006, 1.446)","(1.446, 1.739)",2,2,1.0297436623387808e+21,2.23979425236268e+16,1.739,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,0.75
173,"(0.649, 2.164)","(0.841, 1.006)",1,2,1.4483344610794954e+21,4.84691476211284e+16,2.164,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,0.75
174,"(0.427, 0.583)","(0.427, 1.006)",2,1,1.0377316413634584e+21,2.0696326034221828e+16,0.427,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,0.75
175,"(0.583, 1.446)","(0.427, 1.446)",1,2,1.0527787501632286e+21,2.9926887445484764e+16,1.446,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,0.75
176,"(1.446, 2.164)","(1.184, 2.164)",1,2,1.9002656440446277e+21,6.476178443202903e+16,2.164,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.75
177,"(0.427, 1.446)","(1.184, 2.164)",2,2,3.181044688130707e+21,1.4014450151091083e+17,2.164,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.75
178,"(0.583, 0.841)","(0.649, 2.164)",2,2,4.474139353855839e+21,3.032727012696111e+17,2.164,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,0.75
179,"(0.427, 0.841)","(0.427, 1.446)",2,2,4.190031504885993e+21,4.385323260358576e+17,1.446,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,0.75
180,"(1.006, 1.446)","(0.649, 0.841)",1,1,5.136978624990227e+21,4.4116351999207277e+17,1.006,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,0.75
181,"(0.649, 1.184)","(1.006, 1.184)",2,2,5.624991594364299e+21,5.2233760767061414e+17,1.184,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,0.75
182,"(1.006, 1.184)","(0.841, 1.739)",2,1,7.256239156729946e+21,4.392859280509865e+17,0.841,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.75
183,"(0.427, 1.006)","(0.583, 0.841)",2,1,5.166442279591722e+21,2.5610369605372512e+17,0.583,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,0.75
184,"(0.583, 1.739)","(0.427, 0.649)",1,2,5.998239486605988e+21,4.4536432743742803e+17,1.739,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,0.75
185,"(1.006, 1.446)","(1.446, 1.739)",2,2,9.552196382420036e+21,7.744885654136874e+17,1.739,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,0.75
186,"(0.649, 1.006)","(0.841, 2.164)",2,1,1.4352175064586104e+22,6.513448835129111e+17,0.841,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,0.75
187,"(0.427, 0.583)","(0.583, 1.739)",2,2,1.6662875249984468e+22,1.1326887524289524e+18,1.739,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,0.75
188,"(0.427, 1.446)","(1.739, 2.164)",2,1,3.2517601050344693e+22,1.9697457404739484e+18,1.739,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,0.75
189,"(0.427, 1.739)","(0.427, 2.164)",2,1,4.212655216072155e+22,8.41081431182376e+17,0.427,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,0.75
190,"(0.649, 1.184)","(1.184, 1.446)",2,1,5.5396416091348835e+22,9.95840414519933e+17,1.184,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,0.75
191,"(0.427, 1.446)","(0.841, 1.006)",2,2,5.115859026036065e+22,1.0018154570070527e+18,1.006,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,0.75
192,"(1.006, 2.164)","(0.841, 1.739)",1,1,8.108636556267163e+22,1.007826349749095e+18,1.006,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.75
193,"(0.427, 1.184)","(0.583, 1.006)",2,1,6.442311743954261e+22,5.875627619037224e+17,0.583,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,0.75
194,"(1.006, 1.446)","(0.427, 0.649)",1,1,7.898274198087923e+22,5.910881384751447e+17,1.006,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,0.75
195,"(1.739, 2.164)","(0.649, 1.446)",1,2,1.5413482097568583e+23,1.2791147316602132e+18,2.164,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,0.75
196,"(0.583, 1.739)","(0.583, 1.446)",1,2,1.7895052715277127e+23,2.224380518357111e+18,1.739,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,0.75
197,"(1.184, 1.446)","(1.184, 2.164)",2,1,2.995631824537391e+23,2.6336665337348193e+18,1.184,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.75
198,"(0.649, 2.164)","(0.841, 1.739)",1,2,4.213356161211841e+23,5.69925437900215e+18,2.164,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.75
199,"(1.006, 2.164)","(1.739, 2.164)",2,1,8.222364548604908e+23,9.91100336508474e+18,1.739,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,0.75
200,"(0.583, 1.739)","(0.649, 0.841)",1,2,9.546165240930298e+23,1.7235234851882363e+19,1.739,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,0.75
201,"(1.006, 1.739)","(0.583, 2.164)",1,2,1.3102111793176833e+24,2.997207340742343e+19,1.739,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,0.75
202,"(0.649, 0.841)","(0.583, 0.649)",1,2,9.76107328591674e+23,2.5206513735643103e+19,0.841,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,0.75
203,"(1.006, 2.164)","(1.184, 1.739)",1,2,1.5471301158178033e+24,5.454689572393168e+19,2.164,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,0.75
204,"(0.649, 1.446)","(1.006, 1.739)",2,2,2.1234360839599352e+24,9.48570516639172e+19,1.739,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,0.75
205,"(1.184, 1.739)","(0.427, 0.841)",1,2,3.1034018367074455e+24,1.64956412843552e+20,1.739,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,0.75
206,"(0.583, 0.649)","(1.184, 2.164)",2,1,5.195094674648264e+24,1.9530839280676556e+20,1.184,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.75
