round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,eta
356,"(108.5, 0.0)","(-49.0, 440.5)",2,1,40797.0,41916.0,-49.0,108.5,0.0,108.5,54.25,0,0,0,1,0,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.25
357,"(-407.0, 309.5)","(440.5, 0.0)",2,1,41017.25,42356.5,440.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.25
358,"(-407.0, -49.0)","(-305.5, -241.5)",1,2,40789.25,42307.5,-49.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.25
359,"(108.5, 210.5)","(-305.5, -241.5)",1,1,40948.75,42416.0,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,1.0,0.0,2.0,0.0,,,,,0.25
360,"(-305.5, 108.5)","(309.5, 440.5)",2,1,41323.75,42725.5,309.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
361,"(-305.5, 108.5)","(-407.0, -49.0)",1,2,41225.25,42834.0,108.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.25
362,"(-305.5, 309.5)","(-241.5, 440.5)",2,2,41324.75,43274.5,440.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.25
363,"(210.5, 440.5)","(-305.5, 0.0)",1,1,41650.25,43485.0,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,1.0,0.0,2.0,0.0,,,,,0.25
364,"(-305.5, -49.0)","(-407.0, -305.5)",1,1,41473.0,43179.5,-305.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.25
365,"(210.5, 440.5)","(309.5, 440.5)",2,2,41848.0,43620.0,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.25
366,"(-407.0, -305.5)","(309.5, 440.5)",2,2,42223.0,44060.5,440.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,440.5,309.5,131.0,375.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
367,"(-305.5, 108.5)","(-49.0, 0.0)",2,1,42198.5,44011.5,-49.0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.25
368,"(210.5, 309.5)","(-49.0, 309.5)",1,2,42458.5,44321.0,309.5,309.5,210.5,99.0,260.0,0,1,0,2,0,309.5,-49.0,358.5,130.25,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
369,"(-407.0, 309.5)","(-407.0, -305.5)",1,1,42409.75,43914.0,-407.0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.25
370,"(-407.0, 309.5)","(-305.5, -241.5)",1,2,42361.0,44223.5,309.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.25
371,"(-407.0, 440.5)","(-407.0, -241.5)",1,1,42377.75,43816.5,-407.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.25
372,"(-49.0, 210.5)","(-241.5, 309.5)",1,1,42458.5,43767.5,-49.0,210.5,-49.0,259.5,80.75,1,0,0,1,1,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.25
373,"(108.5, 309.5)","(-241.5, 0.0)",1,1,42667.5,43876.0,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,1.0,0.0,2.0,0.0,,,,,0.25
374,"(-305.5, 210.5)","(-407.0, -305.5)",1,2,42620.0,44086.5,210.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.25
375,"(-49.0, 0.0)","(309.5, 440.5)",2,2,42995.0,44527.0,440.5,0.0,-49.0,49.0,-24.5,0,0,0,0,1,440.5,309.5,131.0,375.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
376,"(-49.0, 210.5)","(-407.0, -241.5)",1,1,43075.75,44478.0,-49.0,210.5,-49.0,259.5,80.75,1,0,0,1,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.25
377,"(-407.0, 108.5)","(-49.0, 210.5)",2,2,43156.5,44688.5,210.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.25
378,"(440.5, 0.0)","(-49.0, 108.5)",1,2,43376.75,44688.5,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.25
379,"(-305.5, 0.0)","(-241.5, 210.5)",2,1,43361.25,44447.0,-241.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.25
380,"(309.5, 0.0)","(-407.0, 210.5)",1,1,43516.0,44756.5,309.5,309.5,0.0,309.5,154.75,0,0,0,1,0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.25
381,"(-49.0, 309.5)","(309.5, 440.5)",2,2,43891.0,45197.0,440.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
382,"(-49.0, 440.5)","(-305.5, 210.5)",1,1,44086.75,45148.0,-49.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.25
383,"(-407.0, -241.5)","(309.5, 0.0)",2,2,44241.5,45148.0,0.0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.25
384,"(108.5, 440.5)","(-305.5, 108.5)",1,2,44516.0,45588.5,440.5,440.5,108.5,332.0,274.5,0,1,0,2,0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
385,"(-407.0, 108.5)","(-407.0, 309.5)",2,1,44467.25,45181.5,-407.0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.25
386,"(-305.5, 440.5)","(210.5, 0.0)",2,2,44572.5,45181.5,0.0,440.5,-305.5,746.0,67.5,1,0,0,1,1,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.25
387,"(-407.0, -241.5)","(-241.5, 309.5)",2,2,44606.5,45491.0,309.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.25
388,"(-407.0, 440.5)","(108.5, 0.0)",2,1,44660.75,45599.5,108.5,440.5,-407.0,847.5,16.75,1,0,0,1,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.25
389,"(-407.0, -49.0)","(-305.5, 0.0)",2,2,44508.0,45599.5,0.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.25
390,"(-407.0, 0.0)","(-305.5, -49.0)",2,1,44330.75,45294.0,-305.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.25
391,"(-407.0, 0.0)","(210.5, 0.0)",2,2,44436.0,45294.0,0.0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.25
392,"(-49.0, 108.5)","(-241.5, 0.0)",1,2,44465.75,45402.5,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.25
393,"(309.5, 0.0)","(210.5, 309.5)",2,2,44725.75,45712.0,309.5,309.5,0.0,309.5,154.75,0,0,0,1,0,309.5,210.5,99.0,260.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
394,"(-305.5, 108.5)","(-241.5, 108.5)",2,2,44659.25,45820.5,108.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.25
395,"(-305.5, 210.5)","(210.5, 309.5)",2,2,44919.25,46130.0,309.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,309.5,210.5,99.0,260.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
396,"(-49.0, 309.5)","(309.5, 440.5)",2,1,45294.25,46439.5,309.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
397,"(-305.5, 210.5)","(-407.0, 440.5)",2,1,45311.0,46032.5,-407.0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.25
398,"(-49.0, 440.5)","(108.5, 440.5)",2,1,45585.5,46141.0,108.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,440.5,108.5,332.0,274.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
399,"(-407.0, 210.5)","(-49.0, 108.5)",2,1,45615.25,46092.0,-49.0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.25
400,"(-241.5, 0.0)","(-305.5, 0.0)",1,1,45494.5,45850.5,-241.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.25
401,"(-407.0, 210.5)","(108.5, 309.5)",2,2,45703.5,46160.0,309.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,309.5,108.5,201.0,209.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
402,"(-407.0, 440.5)","(-305.5, -49.0)",1,1,45720.25,45753.0,-407.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.25
403,"(-241.5, 108.5)","(-49.0, 108.5)",2,2,45750.0,45861.5,108.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.25
404,"(-241.5, -49.0)","(-305.5, -49.0)",1,2,45604.75,45812.5,-49.0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.25
405,"(-407.0, 0.0)","(-305.5, 108.5)",2,2,45506.25,45921.0,108.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.25
406,"(-407.0, -305.5)","(-49.0, 108.5)",2,2,45536.0,46029.5,108.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.25
407,"(108.5, 0.0)","(-305.5, 108.5)",1,1,45590.25,46138.0,108.5,108.5,0.0,108.5,54.25,0,0,0,1,0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.25
408,"(-305.5, 440.5)","(-407.0, -241.5)",1,2,45657.75,46578.5,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.25
409,"(-49.0, 309.5)","(440.5, 0.0)",2,1,45878.0,47019.0,440.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.25
410,"(-49.0, 309.5)","(-49.0, 0.0)",1,2,46008.25,47328.5,309.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.25
411,"(-407.0, -241.5)","(210.5, 440.5)",2,2,46333.75,47769.0,440.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,440.5,210.5,230.0,325.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
412,"(-407.0, 210.5)","(-241.5, 0.0)",1,2,46235.5,47979.5,210.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.25
413,"(309.5, 440.5)","(-305.5, 210.5)",1,1,46610.5,48289.0,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
414,"(-305.5, -49.0)","(-49.0, 0.0)",2,1,46586.0,48240.0,-49.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.25
415,"(-305.5, -49.0)","(-305.5, 309.5)",2,2,46588.0,48549.5,309.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.25
416,"(-241.5, 210.5)","(309.5, 0.0)",2,1,46742.75,48859.0,309.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.25
417,"(-241.5, 108.5)","(108.5, 440.5)",2,1,47017.25,48967.5,108.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,440.5,108.5,332.0,274.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
418,"(108.5, 440.5)","(-407.0, -241.5)",1,2,47291.75,49408.0,440.5,440.5,108.5,332.0,274.5,0,1,0,2,0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,1.0,0.0,2.0,0.0,,,,,0.25
419,"(-407.0, -305.5)","(-241.5, 0.0)",2,1,47171.0,49166.5,-241.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.25
420,"(108.5, 309.5)","(108.5, 440.5)",2,1,47445.5,49275.0,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.25
421,"(-305.5, 108.5)","(-241.5, 0.0)",1,1,47347.0,48969.5,-305.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.25
422,"(-407.0, 0.0)","(-407.0, 108.5)",2,1,47197.75,48562.5,-407.0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.25
423,"(-407.0, -241.5)","(-241.5, 440.5)",2,1,47297.25,48321.0,-241.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.25
424,"(108.5, 0.0)","(-305.5, 210.5)",1,2,47351.5,48321.0,0.0,108.5,0.0,108.5,54.25,0,0,0,1,0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.25
425,"(-49.0, 440.5)","(-305.5, 440.5)",1,2,47547.25,48761.5,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.25
426,"(-49.0, 108.5)","(108.5, 0.0)",2,1,47601.5,48870.0,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.25
427,"(-407.0, 440.5)","(-49.0, 108.5)",2,1,47631.25,48821.0,-49.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.25
428,"(309.5, 440.5)","(-241.5, 0.0)",1,1,48006.25,49130.5,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,1.0,0.0,2.0,0.0,,,,,0.25
429,"(440.5, 0.0)","(-241.5, 210.5)",1,1,48226.5,49571.0,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.25
430,"(-49.0, 0.0)","(-305.5, 210.5)",1,2,48202.0,49571.0,0.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.25
431,"(-305.5, -49.0)","(-49.0, 108.5)",2,1,48231.75,49522.0,-49.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.25
432,"(-407.0, -49.0)","(-305.5, 108.5)",2,1,48133.25,49216.5,-305.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.25
433,"(-407.0, -305.5)","(-49.0, 0.0)",2,2,48108.75,49216.5,0.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.25
434,"(-241.5, 210.5)","(108.5, 440.5)",2,2,48383.25,49657.0,440.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,440.5,108.5,332.0,274.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
435,"(210.5, 440.5)","(-305.5, 108.5)",1,2,48708.75,50097.5,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
436,"(108.5, 210.5)","(-241.5, -49.0)",1,1,48868.25,50206.0,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,1.0,0.0,2.0,0.0,,,,,0.25
437,"(-407.0, -241.5)","(-49.0, 309.5)",2,2,48998.5,50515.5,309.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.25
438,"(108.5, 210.5)","(-241.5, 210.5)",1,1,49158.0,50624.0,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,210.5,-241.5,452.0,-15.5,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
439,"(-407.0, -305.5)","(-305.5, 309.5)",2,2,49160.0,50933.5,309.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.25
440,"(210.5, 309.5)","(-305.5, 0.0)",1,1,49420.0,51144.0,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,1.0,0.0,2.0,0.0,,,,,0.25
441,"(-49.0, 0.0)","(-407.0, 0.0)",1,1,49395.5,51095.0,-49.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.25
442,"(-407.0, 440.5)","(210.5, 309.5)",2,2,49655.5,51404.5,309.5,440.5,-407.0,847.5,16.75,1,0,0,1,1,309.5,210.5,99.0,260.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
443,"(-305.5, 440.5)","(-241.5, 440.5)",2,2,49755.0,51845.0,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.25
444,"(-49.0, 108.5)","(309.5, 440.5)",2,1,50130.0,52154.5,309.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
445,"(108.5, 0.0)","(210.5, 309.5)",2,1,50390.0,52365.0,210.5,108.5,0.0,108.5,54.25,0,0,0,1,0,309.5,210.5,99.0,260.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
446,"(309.5, 440.5)","(210.5, 309.5)",1,2,50765.0,52805.5,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.25
447,"(-305.5, 108.5)","(-49.0, 108.5)",2,1,50794.75,52756.5,-49.0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.25
448,"(-305.5, -49.0)","(-49.0, 108.5)",2,2,50824.5,52865.0,108.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.25
449,"(-241.5, 309.5)","(108.5, 440.5)",2,1,51099.0,52973.5,108.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,440.5,108.5,332.0,274.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
450,"(-407.0, -241.5)","(108.5, 0.0)",2,1,51153.25,53082.0,108.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.25
451,"(-407.0, 0.0)","(-49.0, 309.5)",2,2,51283.5,53391.5,309.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.25
452,"(440.5, 0.0)","(-49.0, 309.5)",1,2,51503.75,53391.5,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.25
453,"(440.5, 0.0)","(-305.5, 309.5)",1,1,51724.0,53832.0,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.25
454,"(-407.0, 108.5)","(210.5, 309.5)",2,1,51984.0,54042.5,210.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,309.5,210.5,99.0,260.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
455,"(-305.5, 108.5)","(-49.0, 210.5)",2,2,52064.75,54253.0,210.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.25
456,"(-305.5, -49.0)","(210.5, 0.0)",2,2,52170.0,54253.0,0.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.25
457,"(-407.0, 309.5)","(-241.5, 210.5)",2,1,52154.5,54011.5,-241.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.25
458,"(210.5, 0.0)","(210.5, 309.5)",2,2,52414.5,54321.0,309.5,210.5,0.0,210.5,105.25,0,0,0,1,0,309.5,210.5,99.0,260.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
459,"(108.5, 0.0)","(-407.0, 440.5)",1,1,52468.75,54429.5,108.5,108.5,0.0,108.5,54.25,0,0,0,1,0,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.25
460,"(-305.5, -49.0)","(440.5, 0.0)",2,1,52689.0,54870.0,440.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.25
461,"(-241.5, 210.5)","(210.5, 309.5)",2,1,52949.0,55080.5,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,309.5,210.5,99.0,260.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
462,"(-407.0, 210.5)","(-407.0, 309.5)",2,1,52900.25,54673.5,-407.0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.25
463,"(-305.5, 210.5)","(-407.0, -49.0)",1,1,52852.75,54368.0,-305.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.25
464,"(-49.0, 0.0)","(-49.0, 210.5)",2,1,52933.5,54319.0,-49.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.25
465,"(-49.0, 0.0)","(-305.5, -49.0)",1,2,52909.0,54319.0,0.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.25
466,"(-305.5, -49.0)","(-407.0, -241.5)",1,1,52731.75,54013.5,-305.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.25
467,"(-241.5, 210.5)","(-241.5, -49.0)",1,1,52716.25,53772.0,-241.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.25
468,"(-407.0, 309.5)","(-407.0, 210.5)",1,1,52667.5,53365.0,-407.0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.25
469,"(-49.0, 440.5)","(-407.0, -241.5)",1,2,52863.25,53805.5,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.25
470,"(-305.5, 309.5)","(-241.5, 440.5)",2,2,52962.75,54246.0,440.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.25
471,"(-407.0, 440.5)","(-407.0, 210.5)",1,1,52979.5,53839.0,-407.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.25
472,"(-49.0, 0.0)","(-407.0, -49.0)",1,1,52955.0,53790.0,-49.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.25
473,"(-241.5, 210.5)","(-241.5, 309.5)",2,1,52989.0,53548.5,-241.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.25
474,"(-49.0, 440.5)","(-241.5, 210.5)",1,2,53184.75,53989.0,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.25
