round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,eta
120,"(-407.0, -49.0)","(-407.0, 108.5)",2,2,15363.25,15875.5,108.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,1.5
121,"(-407.0, -305.5)","(-241.5, 108.5)",2,2,15296.75,15984.0,108.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,1.5
122,"(309.5, 440.5)","(-305.5, 108.5)",1,1,15671.75,16293.5,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,1.5
123,"(-407.0, 108.5)","(-407.0, 0.0)",1,2,15522.5,16402.0,108.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,1.5
124,"(309.5, 440.5)","(-49.0, 440.5)",1,1,15897.5,16711.5,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,1.5
125,"(-49.0, 210.5)","(309.5, 0.0)",2,1,16052.25,17021.0,309.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,1.5
126,"(-305.5, 210.5)","(-407.0, 440.5)",2,2,16069.0,17461.5,440.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,1.5
127,"(440.5, 0.0)","(210.5, 0.0)",1,2,16289.25,17461.5,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,1.5
128,"(-49.0, 210.5)","(210.5, 0.0)",2,1,16394.5,17672.0,210.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,1.5
129,"(210.5, 0.0)","(-305.5, 0.0)",1,1,16499.75,17882.5,210.5,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,1.5
130,"(-241.5, 0.0)","(-407.0, 0.0)",1,2,16379.0,17882.5,0.0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,1.5
131,"(-241.5, -49.0)","(210.5, 0.0)",2,2,16484.25,17882.5,0.0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,1.5
132,"(-241.5, 210.5)","(-241.5, 440.5)",2,2,16583.75,18323.0,440.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,1.5
133,"(-49.0, 0.0)","(-49.0, 440.5)",2,2,16779.5,18763.5,440.5,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,1.5
134,"(210.5, 0.0)","(440.5, 0.0)",2,2,16999.75,18763.5,0.0,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,1.5
135,"(-305.5, -49.0)","(-407.0, -305.5)",1,1,16822.5,18458.0,-305.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,1.5
136,"(309.5, 0.0)","(-305.5, 0.0)",1,1,16977.25,18767.5,309.5,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,1.5
137,"(108.5, 0.0)","(-305.5, 309.5)",1,2,17031.5,18767.5,0.0,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.5
138,"(-407.0, -49.0)","(-305.5, 108.5)",2,2,16933.0,18876.0,108.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,1.5
139,"(-241.5, 440.5)","(-305.5, 108.5)",1,1,17032.5,18634.5,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,1.5
140,"(-407.0, 309.5)","(-241.5, -49.0)",1,2,16983.75,18944.0,309.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,1.5
141,"(-407.0, -49.0)","(210.5, 0.0)",2,1,17089.0,19154.5,210.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,1.5
142,"(-407.0, -305.5)","(108.5, 309.5)",2,1,17298.0,19263.0,108.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
143,"(108.5, 309.5)","(108.5, 440.5)",2,2,17572.5,19703.5,440.5,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
144,"(-241.5, 440.5)","(-49.0, 309.5)",2,2,17702.75,20013.0,309.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,1.5
145,"(108.5, 440.5)","(-305.5, -49.0)",1,2,17977.25,20453.5,440.5,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,1.5
146,"(309.5, 440.5)","(-305.5, 108.5)",1,2,18352.25,20894.0,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,1.5
147,"(-407.0, 309.5)","(309.5, 440.5)",2,1,18727.25,21203.5,309.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
148,"(-49.0, 0.0)","(-305.5, 309.5)",2,2,18729.25,21513.0,309.5,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.5
149,"(-407.0, 309.5)","(-49.0, 440.5)",2,2,18925.0,21953.5,440.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,1.5
150,"(-305.5, 108.5)","(-407.0, 210.5)",1,2,18826.5,22062.0,108.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,1.5
151,"(108.5, 309.5)","(-49.0, 309.5)",1,1,19035.5,22170.5,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,1.5
152,"(-407.0, -305.5)","(309.5, 0.0)",2,2,19190.25,22170.5,0.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,1.5
153,"(-407.0, 440.5)","(440.5, 0.0)",2,2,19410.5,22170.5,0.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,1.5
154,"(-241.5, 0.0)","(-49.0, 0.0)",2,2,19386.0,22170.5,0.0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.5
155,"(-305.5, 309.5)","(210.5, 0.0)",2,2,19491.25,22170.5,0.0,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,1.5
156,"(-407.0, 0.0)","(-305.5, 210.5)",2,1,19443.75,21865.0,-305.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.5
157,"(309.5, 0.0)","(-305.5, 309.5)",1,2,19598.5,21865.0,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.5
158,"(-305.5, -49.0)","(-241.5, 210.5)",2,1,19583.0,21623.5,-241.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,1.5
159,"(108.5, 210.5)","(309.5, 440.5)",2,1,19958.0,21933.0,309.5,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
160,"(-407.0, 210.5)","(-49.0, 440.5)",2,1,20153.75,21884.0,-49.0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,1.5
161,"(-305.5, 309.5)","(108.5, 210.5)",2,2,20313.25,22094.5,210.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
162,"(-241.5, 440.5)","(-305.5, -241.5)",1,1,20412.75,21853.0,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,1.5
163,"(-305.5, 440.5)","(210.5, 440.5)",2,1,20738.25,22063.5,210.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
164,"(-407.0, 210.5)","(108.5, 210.5)",2,1,20897.75,22172.0,108.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
165,"(-49.0, 440.5)","(108.5, 440.5)",2,2,21172.25,22612.5,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
166,"(440.5, 0.0)","(-407.0, -49.0)",1,1,21392.5,23053.0,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,1.5
167,"(-49.0, 108.5)","(-407.0, 0.0)",1,1,21422.25,23004.0,-49.0,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,1.5
168,"(-241.5, 309.5)","(-305.5, 309.5)",1,2,21456.25,23313.5,309.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.5
169,"(-407.0, 309.5)","(-407.0, -241.5)",1,2,21407.5,23623.0,309.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,1.5
170,"(108.5, 309.5)","(309.5, 0.0)",1,2,21616.5,23932.5,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,1.5
171,"(108.5, 440.5)","(108.5, 309.5)",1,2,21891.0,24373.0,440.5,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
172,"(309.5, 0.0)","(-241.5, 108.5)",1,1,22045.75,24682.5,309.5,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,1.5
173,"(-305.5, 440.5)","(-241.5, 440.5)",2,1,22145.25,24441.0,-241.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,1.5
174,"(-407.0, -305.5)","(-407.0, 440.5)",2,2,22162.0,24881.5,440.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,1.5
175,"(-407.0, 0.0)","(-407.0, -305.5)",1,1,21958.5,24474.5,-407.0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,1.5
176,"(108.5, 309.5)","(-305.5, -241.5)",1,2,22167.5,24784.0,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,1.5
177,"(-49.0, 210.5)","(-407.0, 108.5)",1,2,22248.25,24994.5,210.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,1.5
178,"(-241.5, 210.5)","(210.5, 0.0)",2,1,22353.5,25205.0,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,1.5
179,"(210.5, 440.5)","(-241.5, 309.5)",1,1,22679.0,25415.5,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.5
180,"(309.5, 0.0)","(-407.0, 0.0)",1,1,22833.75,25725.0,309.5,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,1.5
181,"(-49.0, 108.5)","(-49.0, 0.0)",1,1,22863.5,25676.0,-49.0,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.5
182,"(-407.0, -49.0)","(-407.0, 0.0)",2,1,22660.0,25269.0,-407.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,1.5
183,"(-305.5, 440.5)","(108.5, 0.0)",1,1,22727.5,24963.5,-305.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,1.5
184,"(-305.5, -49.0)","(-49.0, 440.5)",2,1,22923.25,24914.5,-49.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,1.5
185,"(-407.0, -305.5)","(-49.0, 210.5)",2,1,23004.0,24865.5,-49.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.5
186,"(-407.0, -305.5)","(-241.5, 210.5)",2,1,22988.5,24624.0,-241.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,1.5
187,"(-407.0, -305.5)","(-407.0, 309.5)",2,1,22939.75,24217.0,-407.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,1.5
188,"(-49.0, 210.5)","(210.5, 309.5)",2,2,23199.75,24526.5,309.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
189,"(-305.5, 0.0)","(-49.0, 108.5)",2,2,23229.5,24635.0,108.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,1.5
190,"(108.5, 309.5)","(-241.5, 0.0)",1,2,23438.5,24944.5,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,1.5
191,"(-241.5, 309.5)","(-49.0, 309.5)",2,2,23568.75,25254.0,309.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,1.5
192,"(-305.5, 210.5)","(-241.5, 210.5)",2,2,23553.25,25464.5,210.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,1.5
193,"(108.5, 0.0)","(-49.0, 440.5)",2,2,23749.0,25905.0,440.5,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,1.5
194,"(210.5, 0.0)","(108.5, 309.5)",2,2,23958.0,26214.5,309.5,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
195,"(309.5, 0.0)","(108.5, 440.5)",2,1,24232.5,26323.0,108.5,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
196,"(-407.0, -305.5)","(-49.0, 108.5)",2,2,24262.25,26431.5,108.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,1.5
197,"(309.5, 440.5)","(440.5, 0.0)",1,1,24637.25,26741.0,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,1.5
198,"(-241.5, 440.5)","(-241.5, 0.0)",1,1,24736.75,26499.5,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,1.5
199,"(-305.5, 210.5)","(-241.5, 108.5)",1,1,24689.25,26194.0,-305.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,1.5
200,"(-305.5, -49.0)","(-49.0, 440.5)",2,1,24885.0,26145.0,-49.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,1.5
201,"(-305.5, 440.5)","(-241.5, 309.5)",1,1,24952.5,25839.5,-305.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.5
202,"(-305.5, -49.0)","(-241.5, 0.0)",2,1,24831.75,25598.0,-241.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,1.5
203,"(-305.5, 210.5)","(-49.0, 108.5)",2,1,24861.5,25549.0,-49.0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,1.5
204,"(-305.5, 440.5)","(-241.5, -49.0)",1,1,24929.0,25243.5,-305.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,1.5
205,"(210.5, 440.5)","(-305.5, 440.5)",1,1,25254.5,25454.0,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,1.5
206,"(-407.0, 210.5)","(210.5, 440.5)",2,2,25580.0,25894.5,440.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
207,"(-407.0, 108.5)","(-241.5, 108.5)",2,1,25513.5,25653.0,-241.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,1.5
208,"(-241.5, 108.5)","(-407.0, -305.5)",1,2,25447.0,25761.5,108.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,1.5
209,"(-49.0, 108.5)","(-305.5, 0.0)",1,1,25476.75,25712.5,-49.0,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,1.5
210,"(-407.0, -49.0)","(-241.5, 440.5)",2,2,25576.25,26153.0,440.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,1.5
211,"(-241.5, 210.5)","(210.5, 0.0)",2,1,25681.5,26363.5,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,1.5
212,"(309.5, 440.5)","(-407.0, -305.5)",1,1,26056.5,26673.0,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,1.5
213,"(210.5, 309.5)","(-305.5, 210.5)",1,2,26316.5,26982.5,309.5,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.5
214,"(108.5, 440.5)","(-241.5, 108.5)",1,2,26591.0,27423.0,440.5,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,1.5
215,"(-305.5, 440.5)","(108.5, 440.5)",2,2,26865.5,27863.5,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
216,"(-305.5, 309.5)","(309.5, 440.5)",2,1,27240.5,28173.0,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
217,"(-305.5, 0.0)","(-305.5, 309.5)",2,1,27242.5,27867.5,-305.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.5
218,"(-407.0, -241.5)","(-407.0, 210.5)",2,2,27144.25,28078.0,210.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,1.5
219,"(-407.0, -49.0)","(-241.5, -49.0)",2,1,26999.0,27836.5,-241.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,1.5
220,"(-305.5, 210.5)","(-407.0, -49.0)",1,2,26951.5,28047.0,210.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,1.5
221,"(108.5, 0.0)","(-407.0, -305.5)",1,1,27005.75,28155.5,108.5,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,1.5
222,"(-241.5, 440.5)","(-407.0, 0.0)",1,2,27105.25,28596.0,440.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,1.5
223,"(108.5, 0.0)","(-407.0, 440.5)",1,1,27159.5,28704.5,108.5,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,1.5
224,"(210.5, 309.5)","(-241.5, -49.0)",1,2,27419.5,29014.0,309.5,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,1.5
225,"(-305.5, -241.5)","(210.5, 440.5)",2,2,27745.0,29454.5,440.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
226,"(210.5, 0.0)","(-49.0, 0.0)",1,1,27850.25,29665.0,210.5,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.5
227,"(-49.0, 440.5)","(-305.5, 210.5)",1,1,28046.0,29616.0,-49.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.5
228,"(-407.0, 309.5)","(210.5, 0.0)",2,1,28151.25,29826.5,210.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,1.5
229,"(-241.5, 440.5)","(440.5, 0.0)",2,1,28371.5,30267.0,440.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,1.5
230,"(-241.5, -49.0)","(-305.5, 210.5)",2,1,28324.0,29961.5,-305.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.5
231,"(-241.5, -49.0)","(108.5, 210.5)",2,1,28483.5,30070.0,108.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
232,"(-241.5, 309.5)","(108.5, 309.5)",2,1,28692.5,30178.5,108.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
233,"(-407.0, 440.5)","(108.5, 440.5)",2,2,28967.0,30619.0,440.5,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
234,"(-407.0, 210.5)","(-241.5, 108.5)",2,1,28900.5,30377.5,-241.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,1.5
235,"(-241.5, 108.5)","(-305.5, 0.0)",1,2,28834.0,30486.0,108.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,1.5
236,"(-407.0, -241.5)","(-241.5, 0.0)",2,2,28713.25,30486.0,0.0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,1.5
237,"(-241.5, 210.5)","(-49.0, 210.5)",2,2,28794.0,30696.5,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.5
238,"(-241.5, 0.0)","(108.5, 309.5)",2,2,29003.0,31006.0,309.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
