round,g1_a,g1_b,g2_a,g2_b,ee_choice,coin_flip,realized,wealth_expected,wealth_actual,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers
617,1.006,2.164,0.427,0.649,1,2,2.164,2.8983513040390525e+71,1.2707720680612952e+55,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2
618,0.583,0.649,0.427,2.164,2,1,0.427,3.754814114382593e+71,5.426196730621731e+54,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1
619,0.583,1.739,0.583,1.006,1,1,0.583,4.3593391867981904e+71,3.163472693952469e+54,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1
620,0.427,1.739,0.583,1.006,1,2,1.739,4.72116433930244e+71,5.501279014783344e+54,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1
621,0.841,1.446,1.006,2.164,2,2,2.164,7.483045477794368e+71,1.1904767787991156e+55,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0
622,0.841,1.446,1.184,1.739,2,1,1.184,1.0936470965796468e+72,1.4095245060981528e+55,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0
623,0.427,0.583,0.649,0.841,2,1,0.649,8.147670869518369e+71,9.147814044577012e+54,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2
624,0.427,0.841,1.184,1.739,2,1,1.184,1.1907820975801097e+72,1.0831011828779181e+55,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0
625,0.427,0.649,0.583,1.184,2,1,0.583,1.0520559832120269e+72,6.314479896178262e+54,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1
626,0.649,1.184,0.841,2.164,2,1,0.841,1.5807141147760704e+72,5.310477592685918e+54,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1
627,0.427,1.446,0.841,1.739,2,2,1.739,2.039121208061131e+72,9.234920533680812e+54,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1
628,0.649,1.006,0.427,1.184,1,2,1.006,1.6873727996705858e+72,9.290330056882898e+54,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1
629,1.184,1.739,0.427,0.583,1,1,1.184,2.466095346718561e+72,1.0999750787349351e+55,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2
630,0.427,1.446,0.649,2.164,2,1,0.649,3.4685631051596564e+72,7.138838260989729e+54,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1
631,0.427,1.006,0.841,1.184,2,2,1.184,3.511920143974152e+72,8.452384501011838e+54,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1
632,0.583,1.446,0.583,0.841,1,1,0.583,3.5628429860617774e+72,4.9277401640899014e+54,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2
633,0.649,1.739,0.583,1.006,1,1,0.649,4.254034525357762e+72,3.1981033664943464e+54,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1
634,1.184,1.446,0.427,1.446,1,1,1.184,5.594055400845457e+72,3.786554385929306e+54,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1
635,0.583,1.184,0.583,1.006,1,1,0.583,4.9423479466469604e+72,2.2075612069967853e+54,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1
636,0.649,1.739,0.583,1.006,1,2,1.739,5.9011634482964704e+72,3.83894893896741e+54,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1
637,1.446,1.739,0.649,2.164,1,2,1.739,9.39760279141213e+72,6.675932204864326e+54,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1
638,0.649,1.446,1.006,1.446,2,1,1.006,1.152146102227127e+73,6.715987798093513e+54,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0
639,0.649,0.841,0.841,1.446,2,1,0.841,1.3174790678967197e+73,5.648145738196644e+54,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1
640,0.427,0.649,0.427,1.739,2,1,0.427,1.4268298305321473e+73,2.411758230209967e+54,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1
641,1.184,1.446,0.841,1.739,1,2,1.446,1.8762812271497735e+73,3.487402400883612e+54,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1
642,1.006,2.164,0.427,2.164,1,1,1.006,2.973905745032391e+73,3.5083268152889135e+54,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1
643,0.427,0.583,1.006,1.739,2,2,1.739,4.0816856350569565e+73,6.100980331787421e+54,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0
644,0.427,1.446,0.427,0.841,1,1,0.427,3.8224985972308395e+73,2.6051186016732286e+54,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2
645,0.649,1.184,0.427,0.583,1,1,0.649,3.5033199643620645e+73,1.6907219724859255e+54,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2
646,0.583,0.841,0.649,1.006,2,2,1.006,2.8989972705096085e+73,1.700866304320841e+54,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1
647,0.583,1.006,1.446,2.164,2,2,2.164,5.2326900732698437e+73,3.6806746825503e+54,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0
648,0.649,1.006,1.184,1.446,2,2,1.446,6.880987446349844e+73,5.322255590967734e+54,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0
649,0.649,1.446,0.649,0.841,1,1,0.649,7.207834350051462e+73,3.4541438785380594e+54,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2
650,0.583,1.006,0.583,0.649,1,1,0.583,5.726624391115886e+73,2.0137658811876885e+54,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2
651,0.583,2.164,1.006,1.184,1,2,2.164,7.865518601197668e+73,4.357789366890158e+54,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0
652,0.427,0.841,1.446,2.164,2,2,2.164,1.4197261075161794e+74,9.430256189950303e+54,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0
653,0.649,1.739,0.583,1.184,1,1,0.649,1.6951529723743182e+74,6.120236267277747e+54,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1
654,0.649,0.841,0.427,1.446,2,1,0.427,1.587510758628549e+74,2.613340886127598e+54,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1
655,0.583,2.164,0.427,0.841,1,1,0.583,2.180446026976312e+74,1.5235777366123896e+54,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2
656,0.583,1.184,0.841,1.446,2,2,1.446,2.4933400318474126e+74,2.203093407141515e+54,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1
657,0.583,1.184,1.006,1.739,2,1,1.006,3.422109193710574e+74,2.216311967584364e+54,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0
658,0.841,1.184,0.841,1.446,2,2,1.446,3.913181863008041e+74,3.2047871051269904e+54,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1
659,0.427,0.583,0.841,1.184,2,2,1.184,3.9620966362956414e+74,3.794467932470356e+54,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1
660,0.427,0.841,1.006,2.164,2,1,1.006,6.279923168528592e+74,3.817234740065178e+54,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0
661,1.006,1.184,0.649,1.006,1,2,1.184,6.876515869538808e+74,4.519605932237171e+54,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1
662,0.427,0.841,0.427,0.583,1,1,0.427,4.359711061287604e+74,1.929871733065272e+54,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2
663,0.841,2.164,0.427,1.006,1,2,2.164,6.550465869584625e+74,4.176242430353249e+54,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1
664,0.841,1.446,0.649,1.739,1,1,0.841,7.490457721870017e+74,3.5122198839270826e+54,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1
665,0.649,1.006,1.006,1.184,2,2,1.184,8.202051205447669e+74,4.158468342569666e+54,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0
666,0.841,1.446,0.583,0.649,1,1,0.841,9.37904555342941e+74,3.497271876101089e+54,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2
667,0.583,1.184,1.006,1.446,2,2,1.446,1.1498709848504455e+75,5.057055132842174e+54,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0
668,0.427,1.446,0.583,0.841,1,1,0.427,1.0768541773124422e+75,2.1593625417236082e+54,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2
669,0.427,1.006,0.427,2.164,2,2,2.164,1.395064586708269e+75,4.672860540289889e+54,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1
670,0.649,1.006,0.649,1.739,2,1,0.649,1.6657071165296731e+75,3.0326864906481378e+54,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1
671,0.583,1.006,0.649,1.184,2,1,0.649,1.5266205722994455e+75,1.9682135324306416e+54,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1
672,1.184,2.164,0.427,1.446,1,1,1.184,2.5555628380292715e+75,2.3303648223978796e+54,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1
673,1.006,2.164,0.427,0.649,1,2,2.164,4.050567098276395e+75,5.042909475669012e+54,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2
674,1.184,1.739,0.649,1.739,1,2,1.739,5.919903814130951e+75,8.769619578188412e+54,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1
675,0.427,0.649,0.649,1.446,2,2,1.446,6.201099245302171e+75,1.2680869910060444e+55,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1
676,0.649,1.446,0.841,1.739,2,2,1.739,7.9994180264398e+75,2.2052032773595113e+55,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1
677,0.649,1.006,0.649,0.841,1,1,0.649,6.619518416878935e+75,1.4311769270063228e+55,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2
678,1.006,2.164,0.583,1.739,1,1,1.006,1.0491936690753111e+76,1.4397639885683608e+55,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1
679,0.649,1.184,0.841,1.006,2,2,1.006,9.689303533910498e+75,1.448402572499771e+55,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1
680,0.427,1.739,1.739,2.164,2,1,1.739,1.890867584642634e+76,2.518772073577102e+55,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0
681,0.649,1.446,0.841,1.184,2,1,0.841,1.9145034294506668e+76,2.1182873138783425e+55,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1
682,0.649,1.446,0.649,1.184,1,1,0.649,2.0054423423495732e+76,1.3747684667070445e+55,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1
683,1.006,2.164,0.841,1.006,1,2,2.164,3.1786261126240736e+76,2.9749989619540445e+55,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1
684,0.841,1.184,1.006,2.164,2,2,2.164,5.0381223885091566e+76,6.437897753668552e+55,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0
685,0.427,0.583,0.841,1.184,2,1,0.841,5.1010989183655207e+76,5.414272010835253e+55,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1
686,1.184,1.739,0.583,1.006,1,1,1.184,7.455256069191208e+76,6.410498060828939e+55,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1
687,0.841,1.184,0.427,1.446,1,1,0.841,7.548446770056098e+76,5.391228869157137e+55,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1
688,0.841,1.184,0.649,1.184,1,1,0.841,7.642802354681799e+76,4.5340234789611523e+55,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1
689,1.446,2.164,1.184,1.739,1,1,1.446,1.3795258250200648e+77,6.556197950577826e+55,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0
690,0.583,0.649,1.739,2.164,2,1,1.739,2.6921446475266567e+77,1.140122823605484e+56,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0
691,0.841,1.739,1.184,1.446,2,1,1.184,3.5401702114975536e+77,1.349905423148893e+56,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0
692,0.427,2.164,0.649,1.006,1,2,2.164,4.586290508995081e+77,2.9211953356942044e+56,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1
693,1.446,2.164,0.427,1.446,1,2,2.164,8.278254368736123e+77,6.321466706442259e+56,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1
694,0.583,0.841,0.427,1.006,1,1,0.583,5.894117110540119e+77,3.6854150898558366e+56,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1
695,1.184,1.446,1.446,1.739,2,1,1.446,9.38638149853514e+77,5.32911021993154e+56,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0
696,0.841,2.164,0.427,1.739,1,2,2.164,1.4103038201549046e+78,1.1532194515931853e+57,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1
697,0.583,1.006,1.006,1.739,2,1,1.006,1.935641993162607e+78,1.1601387683027444e+57,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0
698,1.006,1.739,0.841,1.739,1,2,1.739,2.6566686356156782e+78,2.0174813180784727e+57,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1
699,1.184,1.739,0.583,0.649,1,2,1.739,3.882721210952314e+78,3.5084000121384645e+57,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2
700,0.649,1.184,0.841,1.446,2,1,0.841,4.4398917047239704e+78,2.9505644102084486e+57,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1
701,0.841,1.446,0.649,0.841,1,1,0.841,5.07701616435186e+78,2.4814246689853052e+57,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2
702,1.006,2.164,0.427,0.841,1,2,2.164,8.047070620497697e+78,5.369802983684201e+57,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2
703,0.427,1.446,1.184,1.446,2,1,1.184,1.058189786595447e+79,6.357846732682093e+57,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0
704,0.427,1.739,0.427,2.164,2,1,0.427,1.3708848685344018e+79,2.7148005548552536e+57,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1
705,0.841,1.006,0.427,1.006,1,1,0.841,1.26601217609152e+79,2.2831472666332683e+57,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1
706,0.649,1.184,0.583,2.164,2,1,0.583,1.7388677238617027e+79,1.3310748564471953e+57,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1
707,1.006,1.184,0.427,1.184,1,1,1.006,1.9040601576285645e+79,1.3390613055858785e+57,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1
708,0.427,1.184,1.446,1.739,2,1,1.446,3.032215801023489e+79,1.93628264787718e+57,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0
709,1.006,2.164,0.841,1.006,1,1,1.006,4.8060620446222306e+79,1.947900343764443e+57,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1
710,1.006,1.184,1.446,1.739,2,2,1.739,7.653653806060902e+79,3.387398697806367e+57,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0
711,0.583,1.184,0.649,1.184,2,2,1.184,7.014573713254816e+79,4.010680058202738e+57,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1
712,1.006,1.739,0.841,1.446,1,1,1.006,9.627502421442235e+79,4.034744138551955e+57,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1
713,0.649,1.006,0.649,1.184,2,1,0.649,8.823605969251809e+79,2.6185489459202188e+57,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1
714,0.427,0.649,0.841,1.006,2,2,1.006,8.148600112604045e+79,2.6342602395957403e+57,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1
715,1.006,2.164,1.184,1.446,1,1,1.006,1.2915531178477411e+80,2.6500658010333148e+57,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0
716,0.583,1.006,0.649,1.006,2,1,0.649,1.0687602050190058e+80,1.7198927048706215e+57,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1
717,1.446,2.164,0.841,1.739,1,2,2.164,1.9291121700593057e+80,3.721847813340025e+57,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1
718,0.427,0.583,0.583,1.184,2,2,1.184,1.7043706022473966e+80,4.406667810994589e+57,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1
719,0.841,2.164,0.583,1.446,1,2,2.164,2.560816829876713e+80,9.536029142992292e+57,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1
720,1.006,1.446,1.006,1.739,2,2,1.739,3.514721099005789e+80,1.6583154679663598e+58,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0
721,0.649,2.164,0.583,2.164,1,2,2.164,4.943455225751642e+80,3.588594672679203e+58,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1
722,0.649,1.006,0.649,0.841,1,1,0.649,4.090709199309484e+80,2.3289979425688028e+58,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2
723,0.841,1.006,1.006,1.184,2,2,1.184,4.479326573243885e+80,2.7575335640014625e+58,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0
724,0.583,2.164,0.427,0.583,1,1,0.583,6.152355048350475e+80,1.6076420678128526e+58,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2
725,0.841,1.184,1.739,2.164,2,1,1.739,1.2006320876855954e+81,2.795689555926551e+58,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0
726,0.427,2.164,1.006,1.739,2,2,1.739,1.6478675403484797e+81,4.8617041377562724e+58,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0
