round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,eta
105,"(0.649, 1.184)","(0.841, 1.739)",2,1,232346326908824.6,363112624411.8404,0.841,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.5
106,"(0.427, 1.184)","(0.427, 2.164)",2,1,301004666510382.3,155049090623.85583,0.427,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,0.5
107,"(0.427, 1.739)","(1.006, 1.739)",2,2,413128904785499.75,269630368594.8853,1.739,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,0.5
108,"(1.184, 1.446)","(0.583, 0.841)",1,2,543264509792932.1,389885512988.20416,1.446,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,0.5
109,"(0.649, 1.739)","(1.006, 1.184)",1,1,648657824692760.9,253035697929.3445,0.649,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,0.5
110,"(0.583, 1.446)","(0.583, 0.841)",1,1,658063363150805.9,147519811892.80783,0.583,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,0.5
111,"(0.583, 1.739)","(1.006, 1.184)",2,1,720579382650132.4,148404930764.16467,1.006,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,0.5
112,"(1.006, 1.739)","(1.006, 1.184)",1,2,988995202687306.8,258076174598.8824,1.739,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,0.5
113,"(0.649, 1.446)","(0.649, 0.841)",1,2,1035972474814953.8,373178148469.9839,1.446,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,0.5
114,"(1.184, 1.446)","(0.649, 1.446)",1,2,1362303804381664.2,539615602687.5967,1.446,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,0.5
115,"(1.184, 1.739)","(1.446, 2.164)",2,2,2458958366908904.0,1167728164215.9592,2.164,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,0.5
116,"(0.427, 1.006)","(0.427, 0.649)",1,2,1761843669890229.8,1174734533201.255,1.006,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,0.5
117,"(0.841, 2.164)","(0.649, 1.739)",1,2,2647170114010070.0,2542125529847.5156,2.164,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,0.5
118,"(0.427, 0.841)","(0.649, 1.739)",2,2,3160721116128023.5,4420756296404.83,1.739,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,0.5
119,"(0.427, 1.739)","(0.427, 0.649)",1,1,3423060968766649.5,1887662938564.8623,0.427,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,0.5
120,"(0.427, 1.446)","(1.446, 2.164)",2,1,6178625048623803.0,2729560609164.791,1.446,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,0.5
121,"(0.427, 0.583)","(1.446, 1.739)",2,2,9839460389933406.0,4746705899337.572,1.739,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,0.5
122,"(0.841, 1.739)","(0.583, 0.841)",1,1,1.2692903903014094e+16,3991979661342.898,0.841,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,0.5
123,"(1.184, 2.164)","(0.841, 1.739)",1,2,2.124792113364559e+16,8638643987146.032,2.164,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.5
124,"(0.427, 2.164)","(0.649, 1.446)",1,2,2.7526681828637868e+16,18694025588184.016,2.164,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,0.5
125,"(1.184, 1.446)","(0.427, 1.446)",1,1,3.619758660465879e+16,22133726296409.875,1.184,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,0.5
126,"(0.649, 1.739)","(0.427, 0.649)",1,1,4.321991840596259e+16,14364788366370.01,0.649,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,0.5
127,"(0.841, 2.164)","(0.649, 1.006)",1,2,6.493792740495879e+16,31085402024824.703,2.164,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,0.5
128,"(1.446, 1.739)","(1.739, 2.164)",2,2,1.267263653307771e+17,67268809981720.664,2.164,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,0.5
129,"(1.446, 1.739)","(1.006, 1.739)",1,1,2.0181173678926253e+17,97270699233568.08,1.446,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,0.5
130,"(0.427, 1.006)","(0.841, 1.184)",2,1,2.043343834991283e+17,81804658055430.75,0.841,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,0.5
131,"(0.583, 0.649)","(0.841, 1.006)",2,1,1.8870280316144496e+17,68797717424617.26,0.841,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,0.5
132,"(0.841, 1.006)","(0.427, 1.739)",2,2,2.043651358238449e+17,119639230601409.42,1.739,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,0.5
133,"(0.841, 2.164)","(0.841, 1.006)",1,2,3.07058616575327e+17,258899295021450.0,2.164,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,0.5
134,"(0.649, 0.841)","(1.006, 2.164)",2,2,4.8668790727189325e+17,560258074426417.8,2.164,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,0.5
135,"(0.841, 1.739)","(0.649, 2.164)",2,2,6.84526541577918e+17,1212398473058768.2,2.164,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,0.5
136,"(0.841, 1.184)","(1.184, 1.739)",2,1,1.0004355405161271e+18,1435479792101581.5,1.184,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,0.5
137,"(0.427, 1.006)","(0.583, 1.739)",2,2,1.1615056625392236e+18,2496299358464650.5,1.739,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,0.5
138,"(1.006, 1.446)","(0.583, 2.164)",2,2,1.5953280274976236e+18,5401991811717504.0,2.164,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,0.5
139,"(0.583, 2.164)","(0.583, 1.446)",1,2,2.191183045767986e+18,1.168991028055668e+16,2.164,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,0.5
140,"(1.739, 2.164)","(0.583, 0.649)",1,1,4.2760937138162253e+18,2.0328753977888068e+16,1.739,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,0.5
141,"(0.841, 1.006)","(0.583, 0.649)",1,1,3.948972544709284e+18,1.7096482095403864e+16,0.841,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,0.5
142,"(1.006, 1.446)","(0.427, 0.583)",1,2,4.841440339813582e+18,2.4721513109953988e+16,1.446,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,0.5
143,"(0.427, 1.446)","(0.583, 1.739)",2,1,5.620912234523569e+18,1.4412642143103174e+16,0.583,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,0.5
144,"(0.841, 1.184)","(0.841, 1.739)",2,2,7.250976782535405e+18,2.506358468685642e+16,1.739,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.5
145,"(0.583, 0.841)","(0.841, 1.184)",2,1,7.341613992317097e+18,2.107847472164625e+16,0.841,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,0.5
146,"(0.427, 1.739)","(0.427, 0.649)",1,2,7.950967953679415e+18,3.6655467540942824e+16,1.739,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,0.5
147,"(0.583, 0.649)","(0.427, 0.583)",1,2,4.89779625946652e+18,2.3789398434071892e+16,0.649,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,0.5
148,"(0.427, 2.164)","(0.649, 2.164)",2,1,6.88875043893966e+18,1.5439319583712658e+16,0.649,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,0.5
149,"(1.184, 1.446)","(0.649, 1.446)",1,1,9.058706827205652e+18,1.8280154387115788e+16,1.184,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,0.5
150,"(0.841, 2.164)","(1.006, 1.446)",1,2,1.3610707007876493e+19,3.955825409371857e+16,2.164,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,0.5
151,"(1.184, 2.164)","(0.427, 1.446)",1,2,2.278432353118525e+19,8.560406185880699e+16,2.164,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,0.5
152,"(0.427, 1.739)","(0.427, 0.841)",1,1,2.4675422384273625e+19,3.6552934413710584e+16,0.427,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,0.5
153,"(1.446, 2.164)","(0.649, 2.164)",1,1,4.45391374036139e+19,5.28555431622255e+16,1.446,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,0.5
154,"(0.649, 1.446)","(0.583, 1.446)",1,1,4.665474643028555e+19,3.430324751228435e+16,0.649,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,0.5
155,"(0.583, 1.446)","(0.649, 1.739)",2,1,5.570576723776095e+19,2.2262807635472544e+16,0.649,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,0.5
156,"(1.446, 2.164)","(0.583, 1.006)",1,2,1.0054890986415853e+20,4.817671572316259e+16,2.164,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,0.5
157,"(0.649, 1.739)","(1.006, 1.446)",2,2,1.2327296349345835e+20,6.96635309356931e+16,1.446,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,0.5
158,"(0.649, 1.184)","(1.006, 1.739)",2,2,1.6919214239477157e+20,1.2114488029717032e+17,1.739,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,0.5
159,"(0.427, 0.583)","(0.427, 1.006)",2,2,1.2122617002585383e+20,1.2187174957895334e+17,1.006,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,0.5
160,"(0.649, 1.739)","(0.841, 2.164)",2,1,1.8214232046384536e+20,1.0249414139589976e+17,0.841,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,0.5
161,"(0.427, 1.739)","(1.006, 1.739)",2,1,2.4999033483662777e+20,1.0310910624427515e+17,1.006,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,0.5
162,"(0.427, 0.841)","(0.583, 0.841)",2,1,1.7799311840367896e+20,6.011260894041241e+16,0.583,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,0.5
163,"(0.427, 2.164)","(0.583, 0.649)",1,2,2.305900848919661e+20,1.3008368574705246e+17,2.164,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,0.5
164,"(0.427, 1.006)","(0.841, 1.006)",2,1,2.129499433977307e+20,1.0940037971327112e+17,0.841,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,0.5
165,"(0.583, 0.841)","(0.841, 1.739)",2,1,2.7470542698307263e+20,9.200571933886101e+16,0.841,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.5
166,"(1.006, 1.184)","(0.427, 2.164)",2,1,3.5588088065657065e+20,3.928644215769365e+16,0.427,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,0.5
167,"(0.583, 1.184)","(0.649, 1.739)",2,2,4.249217715039453e+20,6.8319122912229256e+16,1.739,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,0.5
168,"(0.583, 1.006)","(1.446, 2.164)",2,2,7.669837975646213e+20,1.4784258198206413e+17,2.164,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,0.5
169,"(0.583, 2.164)","(1.184, 2.164)",2,2,1.2839308771231762e+21,3.199313474091868e+17,2.164,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.5
170,"(1.446, 2.164)","(1.006, 2.164)",1,2,2.3174952332073333e+21,6.923314357934803e+17,2.164,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,0.5
171,"(0.583, 0.649)","(1.006, 1.739)",2,2,3.180762207577065e+21,1.2039643668448625e+18,1.739,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,0.5
172,"(1.184, 1.446)","(0.427, 1.739)",1,1,4.1827023029638403e+21,1.4254938103443172e+18,1.184,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,0.5
173,"(1.006, 1.739)","(0.841, 2.164)",2,1,6.28451021020317e+21,1.1988402944995707e+18,0.841,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,0.5
174,"(0.649, 0.841)","(0.841, 1.446)",2,2,7.186337425367325e+21,1.7335230658463793e+18,1.446,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,0.5
175,"(0.427, 0.649)","(0.841, 1.184)",2,1,7.276166643184416e+21,1.4578928983768049e+18,0.841,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,0.5
176,"(0.583, 1.184)","(1.184, 2.164)",2,2,1.2180302960690712e+22,3.154880232087406e+18,2.164,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.5
177,"(0.427, 1.184)","(0.649, 0.841)",1,1,9.811234034836369e+21,1.3471338591013222e+18,0.427,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,0.5
178,"(1.006, 1.184)","(0.649, 1.739)",2,2,1.1714613437594625e+22,2.3426657809771996e+18,1.739,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,0.5
179,"(0.841, 1.006)","(1.446, 2.164)",2,1,2.11448772548583e+22,3.3874947192930304e+18,1.446,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,0.5
180,"(1.006, 1.446)","(0.427, 1.184)",1,2,2.5923619514456272e+22,4.898317364097721e+18,1.446,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,0.5
181,"(0.583, 2.164)","(1.006, 1.184)",1,2,3.560609140310569e+22,1.059995877590747e+19,2.164,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,0.5
182,"(0.427, 1.739)","(0.583, 0.649)",1,1,3.856139698956346e+22,4.5261823973124895e+18,0.427,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,0.5
183,"(0.427, 1.006)","(0.583, 0.841)",2,2,2.7455714656569184e+22,3.8065193961398036e+18,0.841,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,0.5
184,"(0.841, 1.739)","(0.427, 0.841)",1,1,3.541787190697425e+22,3.201282812153575e+18,0.841,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,0.5
185,"(0.649, 2.164)","(0.427, 1.184)",1,1,4.981523683715928e+22,2.0776325450876703e+18,0.649,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,0.5
186,"(1.739, 2.164)","(0.427, 2.164)",1,1,9.721443468771634e+22,3.6130029959074586e+18,1.739,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,0.5
187,"(0.841, 2.164)","(1.446, 2.164)",2,1,1.75472054611328e+23,5.224402332082185e+18,1.446,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,0.5
188,"(1.184, 1.739)","(0.649, 1.006)",1,2,2.564524078144559e+23,9.08523565549092e+18,1.739,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,0.5
189,"(0.583, 1.184)","(0.649, 1.006)",1,1,2.2657570230407175e+23,5.296692387151206e+18,0.583,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,0.5
190,"(0.841, 2.164)","(0.427, 1.184)",1,2,3.404299927118678e+23,1.1462042325795211e+19,2.164,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,0.5
191,"(1.006, 1.739)","(0.841, 1.006)",1,1,4.6724016499703856e+23,1.1530814579749982e+19,1.006,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,0.5
192,"(0.649, 1.446)","(1.006, 2.164)",2,1,7.405756615203061e+23,1.1599999467228482e+19,1.006,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,0.5
193,"(1.006, 1.446)","(0.649, 1.446)",1,2,9.079457610238953e+23,1.6773599229612384e+19,1.446,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,0.5
194,"(0.841, 1.006)","(0.841, 1.739)",2,2,1.1712500317208249e+24,2.916928906029594e+19,1.739,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.5
195,"(1.006, 1.739)","(0.841, 1.739)",1,2,1.607540668536832e+24,5.072539367585464e+19,1.739,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.5
196,"(1.184, 2.164)","(1.006, 1.184)",1,1,2.691023079130657e+24,6.0058866112211894e+19,1.184,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,0.5
197,"(0.427, 1.006)","(0.649, 1.184)",2,1,2.466322652023247e+24,3.897820410682552e+19,0.649,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,0.5
198,"(0.427, 1.739)","(0.427, 1.006)",1,2,2.6710274321411767e+24,6.778309694176959e+19,1.739,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,0.5
199,"(0.583, 1.446)","(0.427, 1.446)",1,1,2.7097573299072235e+24,3.951754551705167e+19,0.583,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,0.5
200,"(1.446, 1.739)","(0.583, 1.006)",1,1,4.3152885478772537e+24,5.714237081765671e+19,1.446,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,0.5
201,"(1.006, 2.164)","(0.841, 1.739)",1,2,6.839732348385446e+24,1.2365609044940913e+20,2.164,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.5
202,"(0.649, 1.446)","(0.841, 1.446)",2,1,7.821233940378758e+24,1.0399477206795308e+20,0.841,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,0.5
203,"(0.427, 1.446)","(1.184, 2.164)",2,1,1.309274561619404e+25,1.2312981012845645e+20,1.184,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.5
204,"(0.583, 1.006)","(0.427, 0.583)",1,2,1.0402186392066165e+25,1.2386858898922719e+20,1.006,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,0.5
205,"(1.184, 1.739)","(0.841, 1.739)",1,1,1.52027954120047e+25,1.4666040936324499e+20,1.184,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.5
