round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,eta
237,"(-407.0, -305.5)","(108.5, 0.0)",2,2,27921.5,24070.5,0.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,1.0
238,"(309.5, 440.5)","(-305.5, 440.5)",1,1,28296.5,24380.0,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,1.0
239,"(-407.0, -241.5)","(-49.0, 108.5)",2,1,28326.25,24331.0,-49.0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,1.0
240,"(-241.5, 0.0)","(108.5, 440.5)",2,1,28600.75,24439.5,108.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
241,"(-407.0, -305.5)","(-241.5, 0.0)",2,2,28480.0,24439.5,0.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,1.0
242,"(-407.0, -241.5)","(-241.5, 108.5)",2,2,28413.5,24548.0,108.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,1.0
243,"(-407.0, 440.5)","(108.5, 0.0)",2,1,28467.75,24656.5,108.5,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,1.0
244,"(-49.0, 309.5)","(309.5, 0.0)",2,2,28622.5,24656.5,0.0,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,1.0
245,"(108.5, 210.5)","(309.5, 440.5)",2,1,28997.5,24966.0,309.5,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
246,"(210.5, 0.0)","(-305.5, 108.5)",1,2,29102.75,24966.0,0.0,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,1.0
247,"(-305.5, 0.0)","(309.5, 0.0)",2,1,29257.5,25275.5,309.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,1.0
248,"(-407.0, 108.5)","(-407.0, -49.0)",1,2,29108.25,25384.0,108.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,1.0
249,"(440.5, 0.0)","(210.5, 309.5)",2,1,29368.25,25594.5,210.5,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
250,"(-241.5, 108.5)","(210.5, 0.0)",2,1,29473.5,25805.0,210.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,1.0
251,"(-305.5, 309.5)","(108.5, 210.5)",2,1,29633.0,25913.5,108.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
252,"(210.5, 0.0)","(-407.0, -305.5)",1,1,29738.25,26124.0,210.5,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,1.0
253,"(108.5, 0.0)","(-407.0, -49.0)",1,1,29792.5,26232.5,108.5,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,1.0
254,"(-305.5, -49.0)","(108.5, 440.5)",2,2,30067.0,26673.0,440.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
255,"(-49.0, 108.5)","(-305.5, 0.0)",1,2,30096.75,26781.5,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,1.0
256,"(-241.5, 309.5)","(-305.5, 0.0)",1,1,30130.75,26540.0,-241.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,1.0
257,"(-241.5, 440.5)","(-305.5, 0.0)",1,1,30230.25,26298.5,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,1.0
258,"(108.5, 440.5)","(-407.0, 440.5)",1,2,30504.75,26739.0,440.5,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,1.0
259,"(108.5, 309.5)","(-49.0, 309.5)",1,1,30713.75,26847.5,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,1.0
260,"(-241.5, 309.5)","(-407.0, 309.5)",1,2,30747.75,27157.0,309.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,1.0
261,"(-407.0, -241.5)","(-407.0, -49.0)",2,2,30519.75,27108.0,-49.0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,1.0
262,"(309.5, 440.5)","(-49.0, 440.5)",1,2,30894.75,27548.5,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,1.0
263,"(-407.0, -305.5)","(108.5, 210.5)",2,2,31054.25,27759.0,210.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
264,"(210.5, 309.5)","(-305.5, 440.5)",1,1,31314.25,27969.5,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,1.0
265,"(-305.5, -49.0)","(108.5, 210.5)",2,2,31473.75,28180.0,210.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
266,"(-305.5, 210.5)","(-241.5, 309.5)",2,1,31507.75,27938.5,-241.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.0
267,"(108.5, 210.5)","(-241.5, 309.5)",1,2,31667.25,28149.0,210.5,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.0
268,"(-305.5, 108.5)","(-49.0, 108.5)",2,2,31697.0,28257.5,108.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,1.0
269,"(-305.5, 309.5)","(-49.0, 108.5)",2,1,31726.75,28208.5,-49.0,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,1.0
270,"(108.5, 440.5)","(-305.5, 210.5)",1,1,32001.25,28317.0,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.0
271,"(-241.5, 440.5)","(-407.0, 210.5)",1,1,32100.75,28075.5,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,1.0
272,"(-305.5, -49.0)","(210.5, 309.5)",2,1,32360.75,28286.0,210.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
273,"(-241.5, 210.5)","(-305.5, 210.5)",1,1,32345.25,28044.5,-241.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.0
274,"(-241.5, 440.5)","(309.5, 440.5)",2,2,32720.25,28485.0,440.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
275,"(-305.5, 108.5)","(440.5, 0.0)",2,1,32940.5,28925.5,440.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,1.0
276,"(-241.5, 0.0)","(108.5, 210.5)",2,1,33100.0,29034.0,108.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
277,"(210.5, 0.0)","(440.5, 0.0)",2,2,33320.25,29034.0,0.0,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,1.0
278,"(108.5, 210.5)","(108.5, 440.5)",2,1,33594.75,29142.5,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
279,"(-407.0, 0.0)","(210.5, 309.5)",2,1,33854.75,29353.0,210.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
280,"(440.5, 0.0)","(-305.5, -241.5)",1,2,34075.0,29353.0,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,1.0
281,"(-49.0, 440.5)","(-305.5, 210.5)",1,2,34270.75,29793.5,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.0
282,"(-49.0, 0.0)","(-407.0, -241.5)",1,2,34246.25,29793.5,0.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,1.0
283,"(-241.5, 440.5)","(210.5, 440.5)",2,2,34571.75,30234.0,440.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
284,"(-407.0, 309.5)","(108.5, 0.0)",2,2,34626.0,30234.0,0.0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,1.0
285,"(-407.0, -305.5)","(210.5, 309.5)",2,2,34886.0,30543.5,309.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
286,"(309.5, 0.0)","(-305.5, 440.5)",1,2,35040.75,30543.5,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,1.0
287,"(108.5, 0.0)","(-241.5, 440.5)",2,2,35140.25,30984.0,440.5,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,1.0
288,"(-407.0, -49.0)","(-305.5, 309.5)",2,2,35142.25,31293.5,309.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.0
289,"(-407.0, -241.5)","(-407.0, 210.5)",2,1,35044.0,30886.5,-407.0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,1.0
290,"(-241.5, -49.0)","(-241.5, 0.0)",2,2,34923.25,30886.5,0.0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,1.0
291,"(-49.0, 0.0)","(-407.0, 0.0)",1,1,34898.75,30837.5,-49.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,1.0
292,"(440.5, 0.0)","(-49.0, 108.5)",1,1,35119.0,31278.0,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,1.0
293,"(108.5, 309.5)","(-49.0, 440.5)",1,1,35328.0,31386.5,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,1.0
294,"(-49.0, 108.5)","(108.5, 309.5)",2,2,35537.0,31696.0,309.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
295,"(-241.5, 440.5)","(-49.0, 210.5)",1,1,35636.5,31454.5,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.0
296,"(-407.0, 0.0)","(-305.5, -241.5)",1,2,35433.0,31454.5,0.0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,1.0
297,"(-407.0, 309.5)","(-49.0, 309.5)",2,2,35563.25,31764.0,309.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,1.0
298,"(-241.5, -49.0)","(-305.5, 108.5)",2,2,35464.75,31872.5,108.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,1.0
299,"(108.5, 309.5)","(-241.5, 0.0)",1,2,35673.75,32182.0,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,1.0
300,"(108.5, 210.5)","(-407.0, 108.5)",1,1,35833.25,32290.5,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,1.0
301,"(108.5, 210.5)","(-407.0, -305.5)",1,2,35992.75,32501.0,210.5,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,1.0
302,"(-305.5, 309.5)","(-407.0, 108.5)",1,2,35994.75,32810.5,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,1.0
303,"(-241.5, 210.5)","(-305.5, 108.5)",1,1,35979.25,32569.0,-241.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,1.0
304,"(-49.0, 0.0)","(-407.0, 0.0)",1,2,35954.75,32569.0,0.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,1.0
305,"(-49.0, 210.5)","(-305.5, 440.5)",1,1,36035.5,32520.0,-49.0,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,1.0
306,"(-407.0, 440.5)","(-305.5, -49.0)",1,1,36052.25,32113.0,-407.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,1.0
307,"(210.5, 440.5)","(-407.0, -241.5)",1,2,36377.75,32553.5,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,1.0
308,"(210.5, 0.0)","(210.5, 440.5)",2,1,36703.25,32764.0,210.5,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
309,"(108.5, 440.5)","(210.5, 309.5)",1,1,36977.75,32872.5,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
310,"(-305.5, 210.5)","(-407.0, 440.5)",2,1,36994.5,32465.5,-407.0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,1.0
311,"(-241.5, 0.0)","(-241.5, 108.5)",2,2,36928.0,32574.0,108.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,1.0
312,"(-241.5, 108.5)","(-305.5, 0.0)",1,2,36861.5,32682.5,108.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,1.0
313,"(440.5, 0.0)","(108.5, 210.5)",1,1,37081.75,33123.0,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
314,"(-407.0, -49.0)","(-305.5, 0.0)",2,1,36929.0,32817.5,-305.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,1.0
315,"(-305.5, 309.5)","(-305.5, 108.5)",1,2,36931.0,33127.0,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,1.0
316,"(-241.5, 440.5)","(-305.5, 108.5)",1,2,37030.5,33567.5,440.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,1.0
317,"(-241.5, 309.5)","(-241.5, 210.5)",1,2,37064.5,33877.0,309.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,1.0
318,"(-305.5, 309.5)","(-407.0, 108.5)",1,2,37066.5,34186.5,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,1.0
319,"(210.5, 440.5)","(-241.5, -49.0)",1,2,37392.0,34627.0,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,1.0
320,"(210.5, 440.5)","(-407.0, 108.5)",1,1,37717.5,34837.5,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,1.0
321,"(309.5, 440.5)","(-241.5, -49.0)",1,2,38092.5,35278.0,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,1.0
322,"(210.5, 440.5)","(-305.5, 210.5)",1,2,38418.0,35718.5,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.0
323,"(-305.5, 210.5)","(309.5, 440.5)",2,1,38793.0,36028.0,309.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
324,"(210.5, 440.5)","(-49.0, 0.0)",1,1,39118.5,36238.5,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.0
325,"(-49.0, 108.5)","(210.5, 0.0)",2,2,39223.75,36238.5,0.0,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,1.0
326,"(-305.5, 309.5)","(108.5, 210.5)",2,2,39383.25,36449.0,210.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
327,"(108.5, 440.5)","(-305.5, -241.5)",1,1,39657.75,36557.5,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,1.0
328,"(-241.5, 0.0)","(108.5, 440.5)",2,2,39932.25,36998.0,440.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
329,"(-407.0, 440.5)","(-241.5, 440.5)",2,1,40031.75,36756.5,-241.5,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,1.0
330,"(-407.0, 210.5)","(309.5, 440.5)",2,2,40406.75,37197.0,440.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
331,"(-407.0, 210.5)","(-49.0, 108.5)",2,2,40436.5,37305.5,108.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,1.0
332,"(-241.5, 108.5)","(210.5, 440.5)",2,1,40762.0,37516.0,210.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
333,"(-305.5, -241.5)","(-241.5, 440.5)",2,1,40861.5,37274.5,-241.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,1.0
334,"(-305.5, 108.5)","(-305.5, -241.5)",1,1,40763.0,36969.0,-305.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,1.0
335,"(-305.5, -241.5)","(-241.5, 309.5)",2,1,40797.0,36727.5,-241.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.0
336,"(-241.5, 440.5)","(-49.0, 210.5)",1,1,40896.5,36486.0,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.0
337,"(210.5, 440.5)","(-407.0, 108.5)",1,2,41222.0,36926.5,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,1.0
338,"(-241.5, 210.5)","(210.5, 309.5)",2,2,41482.0,37236.0,309.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
339,"(-49.0, 309.5)","(-49.0, 0.0)",1,2,41612.25,37545.5,309.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.0
340,"(-241.5, 440.5)","(309.5, 440.5)",2,1,41987.25,37855.0,309.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
341,"(-407.0, -305.5)","(210.5, 0.0)",2,2,42092.5,37855.0,0.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,1.0
342,"(210.5, 309.5)","(309.5, 0.0)",1,1,42352.5,38065.5,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,1.0
343,"(-241.5, 309.5)","(440.5, 0.0)",2,1,42572.75,38506.0,440.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,1.0
344,"(440.5, 0.0)","(210.5, 309.5)",2,1,42832.75,38716.5,210.5,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
345,"(-407.0, 309.5)","(-241.5, 210.5)",2,2,42817.25,38927.0,210.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,1.0
346,"(-241.5, 108.5)","(108.5, 0.0)",2,2,42871.5,38927.0,0.0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,1.0
347,"(-407.0, 108.5)","(-305.5, 210.5)",2,2,42824.0,39137.5,210.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.0
348,"(-305.5, 309.5)","(309.5, 440.5)",2,1,43199.0,39447.0,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
349,"(-305.5, 0.0)","(-49.0, 0.0)",2,1,43174.5,39398.0,-49.0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.0
350,"(-407.0, -305.5)","(-305.5, 210.5)",2,2,43127.0,39608.5,210.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.0
351,"(-241.5, 0.0)","(-305.5, 108.5)",2,1,43028.5,39303.0,-305.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,1.0
352,"(-49.0, 440.5)","(-49.0, 309.5)",1,1,43224.25,39254.0,-49.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,1.0
353,"(108.5, 210.5)","(108.5, 309.5)",2,2,43433.25,39563.5,309.5,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
354,"(-305.5, 210.5)","(-305.5, -241.5)",1,1,43385.75,39258.0,-305.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,1.0
