round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,eta
223,"(-407.0, -305.5)","(-305.5, 309.5)",2,1,27322.5,25223.5,-305.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.75
224,"(-305.5, -49.0)","(309.5, 440.5)",2,2,27697.5,25664.0,440.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
225,"(-305.5, -241.5)","(-49.0, 108.5)",2,1,27727.25,25615.0,-49.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.75
226,"(309.5, 0.0)","(-49.0, 0.0)",1,2,27882.0,25615.0,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.75
227,"(108.5, 440.5)","(-407.0, 210.5)",1,2,28156.5,26055.5,440.5,440.5,108.5,332.0,274.5,0,1,0,2,0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
228,"(-305.5, -241.5)","(-305.5, 0.0)",2,2,28003.75,26055.5,0.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.75
229,"(-241.5, 108.5)","(-49.0, 0.0)",2,2,27979.25,26055.5,0.0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.75
230,"(-241.5, 440.5)","(-305.5, -241.5)",1,1,28078.75,25814.0,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.75
231,"(-241.5, 0.0)","(108.5, 309.5)",2,1,28287.75,25922.5,108.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
232,"(-241.5, 108.5)","(-305.5, 440.5)",2,1,28355.25,25617.0,-305.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.75
233,"(-241.5, 440.5)","(-241.5, 108.5)",1,1,28454.75,25375.5,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.75
234,"(-305.5, -49.0)","(-305.5, 108.5)",2,1,28356.25,25070.0,-305.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.75
235,"(-305.5, -49.0)","(-241.5, 440.5)",2,2,28455.75,25510.5,440.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.75
236,"(210.5, 0.0)","(-241.5, -49.0)",1,1,28561.0,25721.0,210.5,210.5,0.0,210.5,105.25,0,0,0,1,0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.75
237,"(440.5, 0.0)","(-241.5, 440.5)",1,2,28781.25,25721.0,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.75
238,"(-305.5, -241.5)","(-407.0, 0.0)",2,1,28577.75,25314.0,-407.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.75
239,"(-305.5, 309.5)","(-407.0, -49.0)",1,2,28579.75,25623.5,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.75
240,"(-305.5, 440.5)","(108.5, 210.5)",2,2,28739.25,25834.0,210.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
241,"(440.5, 0.0)","(-241.5, 108.5)",1,2,28959.5,25834.0,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.75
242,"(-49.0, 108.5)","(-49.0, 440.5)",2,2,29155.25,26274.5,440.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.75
243,"(-241.5, 0.0)","(-49.0, 108.5)",2,1,29185.0,26225.5,-49.0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.75
244,"(-241.5, 440.5)","(-305.5, 309.5)",1,1,29284.5,25984.0,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.75
245,"(-241.5, 0.0)","(-305.5, 309.5)",2,1,29286.5,25678.5,-305.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.75
246,"(-305.5, 0.0)","(-407.0, 0.0)",1,1,29133.75,25373.0,-305.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.75
247,"(108.5, 309.5)","(-305.5, 309.5)",1,1,29342.75,25481.5,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
248,"(309.5, 0.0)","(-305.5, 440.5)",1,1,29497.5,25791.0,309.5,309.5,0.0,309.5,154.75,0,0,0,1,0,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.75
249,"(108.5, 309.5)","(-305.5, 210.5)",1,1,29706.5,25899.5,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
250,"(-407.0, 0.0)","(-305.5, 0.0)",2,1,29553.75,25594.0,-305.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.75
251,"(-407.0, 108.5)","(108.5, 210.5)",2,2,29713.25,25804.5,210.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
252,"(-49.0, 440.5)","(108.5, 440.5)",2,1,29987.75,25913.0,108.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
253,"(440.5, 0.0)","(-241.5, -49.0)",1,2,30208.0,25913.0,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.75
254,"(-241.5, 108.5)","(-407.0, -305.5)",1,2,30141.5,26021.5,108.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.75
255,"(-305.5, 210.5)","(-241.5, -49.0)",1,1,30094.0,25716.0,-305.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.75
256,"(-241.5, -49.0)","(-305.5, 210.5)",2,1,30046.5,25410.5,-305.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.75
257,"(-241.5, 210.5)","(-241.5, -49.0)",1,1,30031.0,25169.0,-241.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.75
258,"(108.5, 210.5)","(-305.5, -49.0)",1,1,30190.5,25277.5,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.75
259,"(210.5, 440.5)","(-305.5, -49.0)",1,1,30516.0,25488.0,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.75
260,"(-407.0, 210.5)","(-305.5, 210.5)",2,1,30468.5,25182.5,-305.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.75
261,"(-241.5, 0.0)","(108.5, 0.0)",2,1,30522.75,25291.0,108.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.75
262,"(-305.5, 309.5)","(-305.5, 0.0)",1,2,30524.75,25600.5,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.75
263,"(-241.5, 309.5)","(-305.5, -241.5)",1,1,30558.75,25359.0,-241.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.75
264,"(-407.0, -49.0)","(-241.5, 0.0)",2,2,30438.0,25359.0,0.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.75
265,"(309.5, 0.0)","(210.5, 0.0)",1,1,30592.75,25668.5,309.5,309.5,0.0,309.5,154.75,0,0,0,1,0,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.75
266,"(-407.0, -49.0)","(-49.0, 440.5)",2,1,30788.5,25619.5,-49.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.75
267,"(-241.5, 108.5)","(-407.0, -241.5)",1,1,30722.0,25378.0,-241.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.75
268,"(-241.5, -49.0)","(108.5, 210.5)",2,2,30881.5,25588.5,210.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
269,"(-305.5, 309.5)","(-305.5, -241.5)",1,2,30883.5,25898.0,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.75
270,"(-305.5, -49.0)","(-407.0, -241.5)",1,2,30706.25,25849.0,-49.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.75
271,"(-241.5, 309.5)","(108.5, 0.0)",2,2,30760.5,25849.0,0.0,309.5,-241.5,551.0,34.0,1,0,0,1,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.75
272,"(-407.0, 309.5)","(108.5, 210.5)",2,2,30920.0,26059.5,210.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
273,"(-49.0, 440.5)","(-49.0, 210.5)",1,1,31115.75,26010.5,-49.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.75
274,"(210.5, 309.5)","(108.5, 440.5)",2,2,31390.25,26451.0,440.5,309.5,210.5,99.0,260.0,0,1,0,2,0,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.75
275,"(440.5, 0.0)","(-305.5, 108.5)",1,1,31610.5,26891.5,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.75
276,"(-241.5, 210.5)","(-407.0, 108.5)",1,1,31595.0,26650.0,-241.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.75
277,"(-407.0, -305.5)","(-241.5, 108.5)",2,2,31528.5,26758.5,108.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.75
278,"(-305.5, 440.5)","(-49.0, 0.0)",1,1,31596.0,26453.0,-305.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.75
279,"(108.5, 309.5)","(-49.0, 108.5)",1,2,31805.0,26762.5,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
280,"(-241.5, 309.5)","(108.5, 210.5)",2,2,31964.5,26973.0,210.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
281,"(-407.0, 108.5)","(-305.5, -241.5)",1,1,31815.25,26566.0,-407.0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.75
282,"(-407.0, 440.5)","(108.5, 0.0)",2,2,31869.5,26566.0,0.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.75
283,"(-407.0, 210.5)","(-407.0, -305.5)",1,1,31771.25,26159.0,-407.0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.75
284,"(210.5, 0.0)","(210.5, 440.5)",2,1,32096.75,26369.5,210.5,210.5,0.0,210.5,105.25,0,0,0,1,0,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
285,"(-407.0, 210.5)","(-49.0, 440.5)",2,2,32292.5,26810.0,440.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.75
286,"(-241.5, 108.5)","(440.5, 0.0)",2,2,32512.75,26810.0,0.0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.75
287,"(-407.0, 0.0)","(-241.5, -49.0)",2,2,32367.5,26761.0,-49.0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.75
288,"(-305.5, -241.5)","(-49.0, 0.0)",2,1,32343.0,26712.0,-49.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.75
289,"(-305.5, 210.5)","(108.5, 210.5)",2,2,32502.5,26922.5,210.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
290,"(309.5, 440.5)","(210.5, 0.0)",1,1,32877.5,27232.0,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,1.0,0.0,2.0,0.0,0.75
291,"(-305.5, 108.5)","(-241.5, 210.5)",2,1,32862.0,26990.5,-241.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.75
292,"(-305.5, 440.5)","(309.5, 0.0)",2,2,33016.75,26990.5,0.0,440.5,-305.5,746.0,67.5,1,0,0,1,1,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.75
293,"(-49.0, 0.0)","(210.5, 0.0)",2,2,33122.0,26990.5,0.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.75
294,"(-305.5, 108.5)","(-305.5, 309.5)",2,2,33124.0,27300.0,309.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.75
295,"(108.5, 210.5)","(-407.0, 0.0)",1,1,33283.5,27408.5,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,1.0,0.0,2.0,0.0,0.75
296,"(-49.0, 309.5)","(-407.0, 108.5)",1,2,33413.75,27718.0,309.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.75
297,"(-305.5, -49.0)","(-305.5, 210.5)",2,1,33366.25,27412.5,-305.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.75
298,"(-305.5, 309.5)","(-305.5, 108.5)",1,1,33368.25,27107.0,-305.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.75
299,"(-305.5, 309.5)","(440.5, 0.0)",2,1,33588.5,27547.5,440.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.75
300,"(-49.0, 440.5)","(-305.5, 309.5)",1,1,33784.25,27498.5,-49.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.75
301,"(108.5, 440.5)","(210.5, 440.5)",2,1,34109.75,27709.0,210.5,440.5,108.5,332.0,274.5,0,1,0,2,0,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.75
302,"(-49.0, 210.5)","(440.5, 0.0)",2,1,34330.0,28149.5,440.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.75
303,"(108.5, 210.5)","(-49.0, 210.5)",1,1,34489.5,28258.0,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
304,"(-407.0, 108.5)","(-241.5, -49.0)",2,2,34344.25,28209.0,-49.0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.75
305,"(309.5, 0.0)","(210.5, 309.5)",2,1,34604.25,28419.5,210.5,309.5,0.0,309.5,154.75,0,0,0,1,0,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
306,"(-407.0, -241.5)","(-407.0, 309.5)",2,1,34555.5,28012.5,-407.0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.75
307,"(210.5, 440.5)","(-305.5, 440.5)",1,2,34881.0,28453.0,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
308,"(-49.0, 309.5)","(-241.5, 309.5)",1,2,35011.25,28762.5,309.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.75
309,"(-407.0, 309.5)","(-241.5, 0.0)",1,1,34962.5,28355.5,-407.0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.75
310,"(-241.5, 0.0)","(309.5, 0.0)",2,2,35117.25,28355.5,0.0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.75
311,"(-241.5, 210.5)","(-407.0, 210.5)",1,2,35101.75,28566.0,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.75
312,"(-305.5, 440.5)","(210.5, 0.0)",2,1,35207.0,28776.5,210.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.75
313,"(-305.5, 108.5)","(309.5, 0.0)",2,1,35361.75,29086.0,309.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.75
314,"(-305.5, -241.5)","(-407.0, 108.5)",2,2,35212.5,29194.5,108.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.75
315,"(108.5, 210.5)","(-305.5, 440.5)",1,2,35372.0,29405.0,210.5,210.5,108.5,102.0,159.5,0,1,0,2,0,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
316,"(-305.5, 0.0)","(-407.0, -49.0)",1,2,35219.25,29405.0,0.0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.75
317,"(-241.5, 0.0)","(-305.5, -49.0)",1,1,35098.5,29163.5,-241.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.75
318,"(-407.0, -49.0)","(309.5, 0.0)",2,2,35253.25,29163.5,0.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.75
319,"(-305.5, 309.5)","(108.5, 440.5)",2,1,35527.75,29272.0,108.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
320,"(-241.5, 0.0)","(108.5, 210.5)",2,2,35687.25,29482.5,210.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
321,"(-241.5, 108.5)","(440.5, 0.0)",2,2,35907.5,29482.5,0.0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.75
322,"(-305.5, 0.0)","(-305.5, -241.5)",1,1,35754.75,29177.0,-305.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.75
323,"(309.5, 440.5)","(-241.5, 440.5)",1,2,36129.75,29617.5,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
324,"(440.5, 0.0)","(108.5, 440.5)",2,2,36404.25,30058.0,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
325,"(-49.0, 210.5)","(-407.0, 210.5)",1,2,36485.0,30268.5,210.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.75
326,"(-49.0, 440.5)","(-241.5, 0.0)",1,2,36680.75,30709.0,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.75
327,"(-407.0, -49.0)","(-305.5, -241.5)",1,1,36452.75,30302.0,-407.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.75
328,"(-49.0, 210.5)","(-305.5, 0.0)",1,2,36533.5,30512.5,210.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.75
329,"(-407.0, -49.0)","(-407.0, 210.5)",2,1,36435.25,30105.5,-407.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.75
330,"(-241.5, 210.5)","(108.5, 210.5)",2,1,36594.75,30214.0,108.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
331,"(309.5, 440.5)","(-49.0, 108.5)",1,1,36969.75,30523.5,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
332,"(-305.5, 440.5)","(108.5, 440.5)",2,2,37244.25,30964.0,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
333,"(309.5, 440.5)","(-241.5, 108.5)",1,1,37619.25,31273.5,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
334,"(-407.0, -49.0)","(-241.5, -49.0)",2,2,37474.0,31224.5,-49.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.75
335,"(-305.5, 108.5)","(210.5, 0.0)",2,1,37579.25,31435.0,210.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.75
336,"(-49.0, 108.5)","(-49.0, 210.5)",2,1,37660.0,31386.0,-49.0,108.5,-49.0,157.5,29.75,1,0,0,1,1,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.75
337,"(210.5, 440.5)","(-49.0, 108.5)",1,1,37985.5,31596.5,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
338,"(-407.0, 210.5)","(-49.0, 0.0)",2,1,37961.0,31547.5,-49.0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.75
339,"(-49.0, 210.5)","(210.5, 440.5)",2,1,38286.5,31758.0,210.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
340,"(440.5, 0.0)","(210.5, 440.5)",2,2,38612.0,32198.5,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
341,"(-305.5, -49.0)","(-241.5, 210.5)",2,2,38596.5,32409.0,210.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.75
