round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,eta
236,"(-49.0, 210.5)","(-241.5, 108.5)",1,1,30025.0,20960.5,-49.0,210.5,-49.0,259.5,80.75,1,0,0,1,1,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.5
237,"(-49.0, 440.5)","(-49.0, 108.5)",1,2,30220.75,21401.0,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.5
238,"(-241.5, 210.5)","(309.5, 440.5)",2,2,30595.75,21841.5,440.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
239,"(210.5, 0.0)","(-49.0, 440.5)",2,2,30791.5,22282.0,440.5,210.5,0.0,210.5,105.25,0,0,0,1,0,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.5
240,"(440.5, 0.0)","(-407.0, -305.5)",1,2,31011.75,22282.0,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.5
241,"(210.5, 0.0)","(108.5, 309.5)",2,2,31220.75,22591.5,309.5,210.5,0.0,210.5,105.25,0,0,0,1,0,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
242,"(-407.0, 210.5)","(-241.5, 210.5)",2,2,31205.25,22802.0,210.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.5
243,"(108.5, 210.5)","(-49.0, 108.5)",1,1,31364.75,22910.5,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
244,"(-305.5, -49.0)","(-241.5, 108.5)",2,1,31298.25,22669.0,-241.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.5
245,"(-241.5, 108.5)","(309.5, 440.5)",2,2,31673.25,23109.5,440.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
246,"(-407.0, -305.5)","(108.5, 440.5)",2,1,31947.75,23218.0,108.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
247,"(108.5, 0.0)","(-407.0, -241.5)",1,1,32002.0,23326.5,108.5,108.5,0.0,108.5,54.25,0,0,0,1,0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.5
248,"(-407.0, -305.5)","(-241.5, -49.0)",2,2,31856.75,23277.5,-49.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.5
249,"(210.5, 0.0)","(-49.0, 210.5)",1,1,31962.0,23488.0,210.5,210.5,0.0,210.5,105.25,0,0,0,1,0,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.5
250,"(-407.0, -305.5)","(-407.0, 0.0)",2,2,31758.5,23488.0,0.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.5
251,"(-305.5, 108.5)","(-241.5, 0.0)",1,1,31660.0,23182.5,-305.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
252,"(-49.0, 309.5)","(210.5, 0.0)",1,1,31790.25,23133.5,-49.0,309.5,-49.0,358.5,130.25,1,0,0,1,1,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.5
253,"(-241.5, -49.0)","(-407.0, -241.5)",1,2,31645.0,23084.5,-49.0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.5
254,"(-241.5, 0.0)","(-241.5, 210.5)",2,2,31629.5,23295.0,210.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.5
255,"(108.5, 210.5)","(-49.0, 0.0)",1,2,31789.0,23505.5,210.5,210.5,108.5,102.0,159.5,0,1,0,2,0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.0,0.0,2.0,0.0,0.5
256,"(-49.0, 0.0)","(-305.5, 0.0)",1,2,31764.5,23505.5,0.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.5
257,"(-407.0, 210.5)","(-407.0, 309.5)",2,1,31715.75,23098.5,-407.0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.5
258,"(108.5, 309.5)","(-407.0, 108.5)",1,1,31924.75,23207.0,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
259,"(-49.0, 0.0)","(210.5, 309.5)",2,2,32184.75,23516.5,309.5,0.0,-49.0,49.0,-24.5,0,0,0,0,1,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
260,"(-305.5, -49.0)","(108.5, 309.5)",2,1,32393.75,23625.0,108.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
261,"(-241.5, 440.5)","(-305.5, 0.0)",1,1,32493.25,23383.5,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.5
262,"(-407.0, -241.5)","(-241.5, 440.5)",2,2,32592.75,23824.0,440.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.5
263,"(-49.0, 210.5)","(-241.5, 0.0)",1,2,32673.5,24034.5,210.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
264,"(-49.0, 309.5)","(-407.0, 210.5)",1,2,32803.75,24344.0,309.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.5
265,"(-49.0, 440.5)","(-49.0, 0.0)",1,1,32999.5,24295.0,-49.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.5
266,"(210.5, 440.5)","(440.5, 0.0)",1,2,33325.0,24735.5,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,1.0,0.0,2.0,0.0,0.5
267,"(-49.0, 309.5)","(108.5, 309.5)",2,1,33534.0,24844.0,108.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
268,"(-305.5, 0.0)","(108.5, 309.5)",2,1,33743.0,24952.5,108.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
269,"(-305.5, 440.5)","(-241.5, 108.5)",1,1,33810.5,24647.0,-305.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.5
270,"(-241.5, 210.5)","(-305.5, 440.5)",2,2,33878.0,25087.5,440.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.5
271,"(108.5, 440.5)","(210.5, 309.5)",1,2,34152.5,25528.0,440.5,440.5,108.5,332.0,274.5,0,1,0,2,0,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.5
272,"(-49.0, 440.5)","(-407.0, 309.5)",1,2,34348.25,25968.5,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.5
273,"(-407.0, 309.5)","(-49.0, 309.5)",2,2,34478.5,26278.0,309.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.5
274,"(-305.5, 309.5)","(-305.5, -49.0)",1,1,34480.5,25972.5,-305.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.5
275,"(-305.5, 108.5)","(-407.0, 108.5)",1,1,34382.0,25667.0,-305.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.5
276,"(-305.5, 108.5)","(309.5, 440.5)",2,2,34757.0,26107.5,440.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
277,"(-407.0, -49.0)","(210.5, 0.0)",2,2,34862.25,26107.5,0.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.5
278,"(-305.5, 309.5)","(-241.5, 210.5)",1,1,34864.25,25802.0,-305.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.5
279,"(-49.0, 108.5)","(-305.5, -49.0)",1,1,34894.0,25753.0,-49.0,108.5,-49.0,157.5,29.75,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.5
280,"(-407.0, -305.5)","(-241.5, 0.0)",2,1,34773.25,25511.5,-241.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
281,"(-305.5, 309.5)","(-241.5, -49.0)",1,2,34775.25,25821.0,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.5
282,"(210.5, 309.5)","(210.5, 0.0)",1,1,35035.25,26031.5,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,1.0,0.0,2.0,0.0,0.5
283,"(-305.5, 440.5)","(-407.0, 108.5)",1,2,35102.75,26472.0,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.5
284,"(-241.5, 108.5)","(-407.0, 440.5)",2,1,35119.5,26065.0,-407.0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.5
285,"(-241.5, 309.5)","(-49.0, 108.5)",1,2,35153.5,26374.5,309.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.5
286,"(-241.5, 108.5)","(-305.5, 440.5)",2,2,35221.0,26815.0,440.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.5
287,"(-305.5, 309.5)","(-241.5, 210.5)",1,2,35223.0,27124.5,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.5
288,"(-305.5, 0.0)","(-241.5, 0.0)",2,1,35102.25,26883.0,-241.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
289,"(210.5, 440.5)","(-49.0, 210.5)",1,2,35427.75,27323.5,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
290,"(210.5, 440.5)","(-407.0, -305.5)",1,1,35753.25,27534.0,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.5
291,"(-305.5, -49.0)","(-305.5, 108.5)",2,2,35654.75,27642.5,108.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.5
292,"(-49.0, 309.5)","(-305.5, -49.0)",1,2,35785.0,27952.0,309.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.5
293,"(-407.0, 108.5)","(-49.0, 309.5)",2,1,35915.25,27903.0,-49.0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.5
294,"(-305.5, -241.5)","(-49.0, 309.5)",2,1,36045.5,27854.0,-49.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.5
295,"(-305.5, 108.5)","(-305.5, 440.5)",2,1,36113.0,27548.5,-305.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.5
296,"(-407.0, -241.5)","(-305.5, -241.5)",2,2,35839.5,27307.0,-241.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.5
297,"(-305.5, 0.0)","(210.5, 309.5)",2,2,36099.5,27616.5,309.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
298,"(-407.0, 210.5)","(-305.5, 108.5)",2,2,36001.0,27725.0,108.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.5
299,"(108.5, 0.0)","(-241.5, -49.0)",1,1,36055.25,27833.5,108.5,108.5,0.0,108.5,54.25,0,0,0,1,0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.5
300,"(-407.0, 210.5)","(-241.5, 210.5)",2,2,36039.75,28044.0,210.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.5
301,"(-305.5, 440.5)","(108.5, 440.5)",2,1,36314.25,28152.5,108.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
302,"(309.5, 440.5)","(210.5, 309.5)",1,2,36689.25,28593.0,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.5
303,"(-305.5, -49.0)","(-407.0, 108.5)",2,1,36540.0,28186.0,-407.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.5
304,"(-305.5, 0.0)","(-241.5, 108.5)",2,2,36473.5,28294.5,108.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.5
305,"(-241.5, 309.5)","(-305.5, -241.5)",1,1,36507.5,28053.0,-241.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.5
306,"(-305.5, -241.5)","(-407.0, 108.5)",2,1,36358.25,27646.0,-407.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.5
307,"(-407.0, -241.5)","(-407.0, -305.5)",1,1,36034.0,27239.0,-407.0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.5
308,"(-49.0, 108.5)","(-305.5, -49.0)",1,1,36063.75,27190.0,-49.0,108.5,-49.0,157.5,29.75,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.5
309,"(-241.5, 108.5)","(-305.5, 210.5)",2,1,36016.25,26884.5,-305.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.5
310,"(108.5, 440.5)","(-241.5, 440.5)",1,2,36290.75,27325.0,440.5,440.5,108.5,332.0,274.5,0,1,0,2,0,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
311,"(-407.0, -305.5)","(-49.0, 309.5)",2,2,36421.0,27634.5,309.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.5
312,"(-241.5, 440.5)","(-407.0, 210.5)",1,2,36520.5,28075.0,440.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.5
313,"(-305.5, -241.5)","(-241.5, 0.0)",2,2,36399.75,28075.0,0.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
314,"(108.5, 440.5)","(108.5, 309.5)",1,1,36674.25,28183.5,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.5
315,"(-241.5, 210.5)","(-407.0, -305.5)",1,2,36658.75,28394.0,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.5
316,"(108.5, 440.5)","(309.5, 440.5)",2,1,37033.75,28703.5,309.5,440.5,108.5,332.0,274.5,0,1,0,2,0,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.5
317,"(-407.0, 210.5)","(440.5, 0.0)",2,2,37254.0,28703.5,0.0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.5
318,"(-305.5, 440.5)","(-241.5, -49.0)",1,2,37321.5,29144.0,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.5
319,"(-49.0, 309.5)","(440.5, 0.0)",2,1,37541.75,29584.5,440.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.5
320,"(108.5, 210.5)","(-305.5, 210.5)",1,1,37701.25,29693.0,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
321,"(-305.5, 309.5)","(-305.5, 108.5)",1,2,37703.25,30002.5,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.5
322,"(108.5, 440.5)","(309.5, 0.0)",1,1,37977.75,30111.0,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,1.0,0.0,2.0,0.0,0.5
323,"(-407.0, 309.5)","(-241.5, 309.5)",2,2,38011.75,30420.5,309.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.5
324,"(-407.0, 440.5)","(-241.5, 440.5)",2,1,38111.25,30179.0,-241.5,440.5,-407.0,847.5,16.75,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.5
325,"(-407.0, 0.0)","(-305.5, 309.5)",2,1,38113.25,29873.5,-305.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.5
326,"(-305.5, 309.5)","(108.5, 440.5)",2,2,38387.75,30314.0,440.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
327,"(309.5, 440.5)","(210.5, 440.5)",1,2,38762.75,30754.5,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.5
328,"(-49.0, 108.5)","(-305.5, 108.5)",1,1,38792.5,30705.5,-49.0,108.5,-49.0,157.5,29.75,1,0,0,1,1,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.5
329,"(-407.0, 0.0)","(-407.0, 309.5)",2,1,38743.75,30298.5,-407.0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.5
330,"(-407.0, 309.5)","(309.5, 0.0)",2,2,38898.5,30298.5,0.0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.5
331,"(-407.0, -241.5)","(-407.0, -49.0)",2,2,38670.5,30249.5,-49.0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.5
332,"(-407.0, -49.0)","(309.5, 440.5)",2,1,39045.5,30559.0,309.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
333,"(-407.0, -49.0)","(-49.0, 210.5)",2,1,39126.25,30510.0,-49.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.5
334,"(108.5, 0.0)","(-407.0, 309.5)",1,1,39180.5,30618.5,108.5,108.5,0.0,108.5,54.25,0,0,0,1,0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.5
335,"(-305.5, 108.5)","(108.5, 210.5)",2,2,39340.0,30829.0,210.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
336,"(210.5, 309.5)","(-305.5, 108.5)",1,1,39600.0,31039.5,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
337,"(108.5, 210.5)","(-49.0, 210.5)",1,1,39759.5,31148.0,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
338,"(-407.0, -241.5)","(-305.5, -49.0)",2,1,39582.25,30842.5,-305.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.5
339,"(108.5, 210.5)","(-241.5, 210.5)",1,1,39741.75,30951.0,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
340,"(-407.0, -49.0)","(-407.0, 440.5)",2,2,39758.5,31391.5,440.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.5
341,"(309.5, 440.5)","(-305.5, 0.0)",1,2,40133.5,31832.0,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,1.0,0.0,2.0,0.0,0.5
342,"(210.5, 309.5)","(-241.5, -49.0)",1,1,40393.5,32042.5,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.5
343,"(210.5, 309.5)","(-241.5, -49.0)",1,2,40653.5,32352.0,309.5,309.5,210.5,99.0,260.0,0,1,0,2,0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.5
344,"(108.5, 440.5)","(108.5, 210.5)",1,1,40928.0,32460.5,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.5
345,"(-407.0, 108.5)","(108.5, 440.5)",2,1,41202.5,32569.0,108.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
346,"(-305.5, 440.5)","(-305.5, 0.0)",1,2,41270.0,33009.5,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.5
347,"(-241.5, 440.5)","(-305.5, 0.0)",1,1,41369.5,32768.0,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.5
348,"(210.5, 440.5)","(-305.5, 210.5)",1,1,41695.0,32978.5,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
349,"(210.5, 309.5)","(-407.0, 309.5)",1,2,41955.0,33288.0,309.5,309.5,210.5,99.0,260.0,0,1,0,2,0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
350,"(-49.0, 440.5)","(108.5, 309.5)",2,1,42164.0,33396.5,108.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
351,"(-241.5, 440.5)","(-407.0, 440.5)",1,1,42263.5,33155.0,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.5
352,"(-49.0, 0.0)","(-49.0, 309.5)",2,1,42393.75,33106.0,-49.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.5
353,"(210.5, 0.0)","(108.5, 440.5)",2,1,42668.25,33214.5,108.5,210.5,0.0,210.5,105.25,0,0,0,1,0,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
